principalnaicscode,principalnaicscodeText,principalNAICS2DigitCode,principalNAICS3DigitCode,principalNAICS4DigitCode,NAICS_shorthand,NAICS_unabbreviated,CriticalTech
524130,Reinsurance Carriers,52,524,5241,NULL,NULL,Remaining Sectors
5242,"Agencies, Brokerages, and Other Insurance Related Activities",52,524,5242,NULL,NULL,Remaining Sectors
524210,Insurance Agencies and Brokerages,52,524,5242,NULL,NULL,Remaining Sectors
524291,Claims Adjusting,52,524,5242,NULL,NULL,Remaining Sectors
524292,Third Party Administration of Insurance and Pension Funds,52,524,5242,NULL,NULL,Remaining Sectors
524298,All Other Insurance Related Activities,52,524,5242,NULL,NULL,Remaining Sectors
525,"Funds, Trusts, and Other Financial Vehicles",52,525,NULL,NULL,NULL,Remaining Sectors
5251,Insurance and Employee Benefit Funds ,52,525,5251,NULL,NULL,Remaining Sectors
525110,Pension Funds,52,525,5251,NULL,NULL,Remaining Sectors
525120,Health and Welfare Funds,52,525,5251,NULL,NULL,Remaining Sectors
525190,Other Insurance Funds,52,525,5251,NULL,NULL,Remaining Sectors
5259,Other Investment Pools and Funds,52,525,5259,NULL,NULL,Remaining Sectors
525910,Open-End Investment Funds,52,525,5259,NULL,NULL,Remaining Sectors
525920,"Trusts, Estates, and Agency Accounts",52,525,5259,NULL,NULL,Remaining Sectors
525930,Real Estate Investment Trusts,52,525,5259,NULL,NULL,Remaining Sectors
525990,Other Financial Vehicles,52,525,5259,NULL,NULL,Remaining Sectors
53,Real Estate and Rental and Leasing,53,NULL,NULL,NULL,NULL,Remaining Sectors
531,Real Estate,53,531,NULL,NULL,NULL,Remaining Sectors
5311,Lessors of Real Estate,53,531,5311,NULL,NULL,Remaining Sectors
53111,Lessors of Residential Buildings and Dwellings,53,531,5311,NULL,NULL,Remaining Sectors
531110,Lessors of Residential Buildings and Dwellings,53,531,5311,NULL,NULL,Remaining Sectors
53112,Lessors of Nonresidential Buildings (except Miniwarehouses),53,531,5311,NULL,NULL,Remaining Sectors
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),53,531,5311,NULL,NULL,Remaining Sectors
531130,Lessors of Miniwarehouses and Self-Storage Units,53,531,5311,NULL,NULL,Remaining Sectors
53119,Lessors of Other Real Estate Property,53,531,5311,NULL,NULL,Remaining Sectors
531190,Lessors of Other Real Estate Property,53,531,5311,NULL,NULL,Remaining Sectors
5312,Offices of Real Estate Agents and Brokers,53,531,5312,NULL,NULL,Remaining Sectors
53121,Offices of Real Estate Agents and Brokers,53,531,5312,NULL,NULL,Remaining Sectors
531210,Offices of Real Estate Agents and Brokers,53,531,5312,NULL,NULL,Remaining Sectors
5313,Activities Related to Real Estate,53,531,5313,NULL,NULL,Remaining Sectors
531311,Residential Property Managers,53,531,5313,NULL,NULL,Remaining Sectors
531312,Nonresidential Property Managers,53,531,5313,NULL,NULL,Remaining Sectors
53132,Offices of Real Estate Appraisers,53,531,5313,NULL,NULL,Remaining Sectors
531320,Offices of Real Estate Appraisers,53,531,5313,NULL,NULL,Remaining Sectors
53139,Other Activities Related to Real Estate,53,531,5313,NULL,NULL,Remaining Sectors
531390,Other Activities Related to Real Estate,53,531,5313,NULL,NULL,Remaining Sectors
532,Rental and Leasing Services,53,532,NULL,NULL,NULL,Remaining Sectors
5321,Automotive Equipment Rental and Leasing,53,532,5321,NULL,NULL,Remaining Sectors
532111,Passenger Car Rental,53,532,5321,NULL,NULL,Remaining Sectors
532112,Passenger Car Leasing,53,532,5321,NULL,NULL,Remaining Sectors
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",53,532,5321,NULL,NULL,Remaining Sectors
5322,Consumer Goods Rental,53,532,5322,NULL,NULL,Remaining Sectors
532210,Consumer Electronics and Appliances Rental,53,532,5322,NULL,NULL,Remaining Sectors
532220,Formal Wear and Costume Rental,53,532,5322,NULL,NULL,Remaining Sectors
532230,Video Tape and Disc Rental,53,532,5322,NULL,NULL,Remaining Sectors
532283,Null,NULL,NULL,NULL,NULL,NULL,Remaining Sectors
532284,Null,NULL,NULL,NULL,NULL,NULL,Remaining Sectors
532289,Null,NULL,NULL,NULL,NULL,NULL,Remaining Sectors
532291,Home Health Equipment Rental,53,532,5322,NULL,NULL,Remaining Sectors
532292,Recreational Goods Rental,53,532,5322,NULL,NULL,Remaining Sectors
532299,All Other Consumer Goods Rental,53,532,5322,NULL,NULL,Remaining Sectors
5323,General Rental Centers,53,532,5323,NULL,NULL,Remaining Sectors
532310,General Rental Centers,53,532,5323,NULL,NULL,Remaining Sectors
5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,53,532,5324,NULL,NULL,Remaining Sectors
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing",53,532,5324,NULL,NULL,Remaining Sectors
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",53,532,5324,NULL,NULL,Remaining Sectors
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",53,532,5324,NULL,NULL,Remaining Sectors
532420,Office Machinery and Equipment Rental and Leasing,53,532,5324,NULL,NULL,Remaining Sectors
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,53,532,5324,NULL,NULL,Remaining Sectors
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,53,532,5324,NULL,NULL,Remaining Sectors
533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),53,533,NULL,NULL,NULL,Remaining Sectors
5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),53,533,5331,NULL,NULL,Remaining Sectors
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),53,533,5331,NULL,NULL,Remaining Sectors
54,"Professional, Scientific, and Technical Services",54,NULL,NULL,NULL,NULL,Remaining Sectors
541,"Professional, Scientific, and Technical Services",54,541,NULL,"541 Professional, Scientific, & Technical Services","541 Professional, Scientific, & Technical Services",Remaining Sectors
5411,Legal Services,54,541,5411,NULL,NULL,Remaining Sectors
54111,Offices of Lawyers,54,541,5411,NULL,NULL,Remaining Sectors
541110,Offices of Lawyers,54,541,5411,NULL,NULL,Remaining Sectors
541120,Offices Of Notaries,54,541,5411,NULL,NULL,Remaining Sectors
54119,Other Legal Services,54,541,5411,NULL,NULL,Remaining Sectors
541191,Title Abstract and Settlement Offices,54,541,5411,NULL,NULL,Remaining Sectors
541199,All Other Legal Services,54,541,5411,NULL,NULL,Remaining Sectors
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",54,541,5412,NULL,NULL,Remaining Sectors
54121,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",54,541,5412,NULL,NULL,Remaining Sectors
541211,Offices of Certified Public Accountants,54,541,5412,NULL,NULL,Remaining Sectors
541213,Tax Preparation Services,54,541,5412,NULL,NULL,Remaining Sectors
541214,Payroll Services,54,541,5412,NULL,NULL,Remaining Sectors
541219,Other Accounting Services,54,541,5412,NULL,NULL,Remaining Sectors
5413,"Architectural, Engineering, and Related Services",54,541,5413,NULL,NULL,Remaining Sectors
54131,Architectural Services,54,541,5413,NULL,NULL,Remaining Sectors
541310,Architectural Services,54,541,5413,NULL,NULL,Remaining Sectors
541320,Landscape Architectural Services,54,541,5413,NULL,NULL,Remaining Sectors
54133,Engineering Services,54,541,5413,NULL,NULL,Remaining Sectors
541330,Engineering Services,54,541,5413,541330 Engineering Services,541330 Engineering Services,Remaining Sectors
54134,Drafting Services,54,541,5413,NULL,NULL,Remaining Sectors
541340,Drafting Services,54,541,5413,NULL,NULL,Remaining Sectors
54135,Building Inspection Services,54,541,5413,NULL,NULL,Remaining Sectors
541350,Building Inspection Services,54,541,5413,NULL,NULL,Remaining Sectors
54136,Geophysical Surveying and Mapping Services,54,541,5413,NULL,NULL,Remaining Sectors
541360,Geophysical Surveying and Mapping Services,54,541,5413,NULL,NULL,Remaining Sectors
54137,Surveying and Mapping (except Geophysical) Services,54,541,5413,NULL,NULL,Remaining Sectors
541370,Surveying and Mapping (except Geophysical) Services,54,541,5413,NULL,NULL,Remaining Sectors
54138,Testing Laboratories,54,541,5413,NULL,NULL,High Technology
541380,Testing Laboratories,54,541,5413,NULL,NULL,High Technology
5414,Specialized Design Services,54,541,5414,NULL,NULL,Remaining Sectors
54141,Interior Design Services,54,541,5414,NULL,NULL,Remaining Sectors
541410,Interior Design Services,54,541,5414,NULL,NULL,Remaining Sectors
541420,Industrial Design Services,54,541,5414,NULL,NULL,Remaining Sectors
54143,Graphic Design Services,54,541,5414,NULL,NULL,Remaining Sectors
541430,Graphic Design Services,54,541,5414,NULL,NULL,Remaining Sectors
541490,Other Specialized Design Services,54,541,5414,NULL,NULL,Remaining Sectors
5415,Computer Systems Design and Related Services,54,541,5415,NULL,NULL,Computing
54151,Computer Systems Design and Related Services,54,541,5415,NULL,NULL,Computing
541511,Custom Computer Programming Services,54,541,5415,NULL,NULL,Computing
541512,Computer Systems Design Services,54,541,5415,NULL,NULL,Computing
541513,Computer Facilities Management Services,54,541,5415,NULL,NULL,Computing
541519,Other Computer Related Services,54,541,5415,NULL,NULL,Computing
5416,"Management, Scientific, and Technical Consulting Services",54,541,5416,NULL,NULL,Remaining Sectors
54161,Management Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
541611,Administrative Management and General Management Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
541612,"Human Resources Consulting Services (2007), Human Resources and Executive Search Consulting Services (2002)",54,541,5416,NULL,NULL,Remaining Sectors
541613,Marketing Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
541614,"Process, Physical Distribution, and Logistics Consulting Services",54,541,5416,NULL,NULL,Remaining Sectors
541618,Other Management Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
54162,Environmental Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
541620,Environmental Consulting Services,54,541,5416,NULL,NULL,Remaining Sectors
54169,Other Scientific and Technical Consulting Services,54,541,5416,NULL,NULL,High Technology
541690,Other Scientific and Technical Consulting Services,54,541,5416,NULL,NULL,High Technology
5417,Scientific Research and Development Services,54,541,5417,NULL,NULL,High Technology
54171,"Research and Development in the Physical, Engineering, and Life Sciences",54,541,5417,"54171* R&D in the Phys., Eng., & Life Sciences","54171* Research & Development in the Physical, Engineering, and Life Sciences",High Technology
541710,"Research and Development In The Physical, Engineering, and Life Sciences",54,541,5417,"54171* R&D in the Phys., Eng., & Life Sciences","54171* Research & Development in the Physical, Engineering, and Life Sciences",High Technology
541711,Research and Development in Biotechnology,54,541,5417,"54171* R&D in the Phys., Eng., & Life Sciences","54171* Research & Development in the Physical, Engineering, and Life Sciences",Biotechnology
541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",54,541,5417,"54171* R&D in the Phys., Eng., & Life Sciences","54171* Research & Development in the Physical, Engineering, and Life Sciences",High Technology
541713,Research and Development in Nanotechnology,NULL,NULL,NULL,NULL,NULL,High Technology
541714,Research and Development in Biotechnology (except Nanobiotechnology),NULL,NULL,NULL,NULL,NULL,Biotechnology
541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",NULL,NULL,NULL,NULL,NULL,High Technology
54172,Research and Development in the Social Sciences and Humanities,54,541,5417,NULL,NULL,Remaining Sectors
541720,Research and Development in the Social Sciences and Humanities,54,541,5417,NULL,NULL,Remaining Sectors
5418,"Advertising, Public Relations, and Related Services",54,541,5418,NULL,NULL,Remaining Sectors
541810,Advertising Agencies,54,541,5418,NULL,NULL,Remaining Sectors
54182,Public Relations Agencies,54,541,5418,NULL,NULL,Remaining Sectors
541820,Public Relations Agencies,54,541,5418,NULL,NULL,Remaining Sectors
541830,Media Buying Agencies,54,541,5418,NULL,NULL,Remaining Sectors
541840,Media Representatives,54,541,5418,NULL,NULL,Remaining Sectors
541850,Outdoor Advertising,54,541,5418,NULL,NULL,Remaining Sectors
54186,Direct Mail Advertising,54,541,5418,NULL,NULL,Remaining Sectors
541860,Direct Mail Advertising,54,541,5418,NULL,NULL,Remaining Sectors
541870,Advertising Material Distribution Services,54,541,5418,NULL,NULL,Remaining Sectors
54189,Other Services Related to Advertising,54,541,5418,NULL,NULL,Remaining Sectors
541890,Other Services Related to Advertising,54,541,5418,NULL,NULL,Remaining Sectors
5419,"Other Professional, Scientific, and Technical Services",54,541,5419,NULL,NULL,Remaining Sectors
541910,Marketing Research and Public Opinion Polling,54,541,5419,NULL,NULL,Remaining Sectors
541921,"Photography Studios, Portrait",54,541,5419,NULL,NULL,Remaining Sectors
541922,Commercial Photography,54,541,5419,NULL,NULL,Remaining Sectors
54193,Translation and Interpretation Services,54,541,5419,NULL,NULL,Remaining Sectors
541930,Translation and Interpretation Services,54,541,5419,NULL,NULL,Remaining Sectors
54194,Veterinary Services,54,541,5419,NULL,NULL,Remaining Sectors
541940,Veterinary Services,54,541,5419,NULL,NULL,Remaining Sectors
54199,"All Other Professional, Scientific, and Technical Services",54,541,5419,NULL,NULL,Remaining Sectors
541990,"All Other Professional, Scientific, and Technical Services",54,541,5419,NULL,NULL,Remaining Sectors
55,Management of Companies and Enterprises,55,NULL,NULL,NULL,NULL,Remaining Sectors
551,Management of Companies and Enterprises,55,551,NULL,NULL,NULL,Remaining Sectors
5511,Management of Companies and Enterprises,55,551,5511,NULL,NULL,Remaining Sectors
551111,Offices of Bank Holding Companies,55,551,5511,NULL,NULL,Remaining Sectors
551112,Offices of Other Holding Companies,55,551,5511,NULL,NULL,Remaining Sectors
551114,"Corporate, Subsidiary, and Regional Managing Offices",55,551,5511,NULL,NULL,Remaining Sectors
56,Administrative and Support and Waste Management and Remediation Services,56,NULL,NULL,NULL,NULL,Remaining Sectors
561,Administrative and Support Services,56,561,NULL,561 Administrative & Support Services,561 Administrative & Support Services,Remaining Sectors
5611,Office Administrative Services,56,561,5611,NULL,NULL,Remaining Sectors
56111,Office Administrative Services,56,561,5611,NULL,NULL,Remaining Sectors
561110,Office Administrative Services,56,561,5611,NULL,NULL,Remaining Sectors
5612,Facilities Support Services,56,561,5612,NULL,NULL,Remaining Sectors
56121,Facilities Support Services,56,561,5612,NULL,NULL,Remaining Sectors
561210,Facilities Support Services,56,561,5612,NULL,NULL,Remaining Sectors
5613,Employment Services,56,561,5613,NULL,NULL,Remaining Sectors
56131,Employment Placement Agencies and Executive Search Services,56,561,5613,NULL,NULL,Remaining Sectors
561310,Employment Placement Agencies,56,561,5613,NULL,NULL,Remaining Sectors
561311,Employment Placement Agencies,56,561,5613,NULL,NULL,Remaining Sectors
561312,Executive Search Services,56,561,5613,NULL,NULL,Remaining Sectors
56132,Temporary Help Services,56,561,5613,NULL,NULL,Remaining Sectors
561320,Temporary Help Services,56,561,5613,NULL,NULL,Remaining Sectors
56133,Professional Employer Organizations,56,561,5613,NULL,NULL,Remaining Sectors
561330,Professional Employer Organizations,56,561,5613,NULL,NULL,Remaining Sectors
5614,Business Support Services,56,561,5614,NULL,NULL,Remaining Sectors
561410,Document Preparation Services,56,561,5614,NULL,NULL,Remaining Sectors
561421,Telephone Answering Services,56,561,5614,NULL,NULL,Remaining Sectors
561422,Telemarketing Bureaus and Other Contact Centers,56,561,5614,NULL,NULL,Remaining Sectors
561431,Private Mail Centers,56,561,5614,NULL,NULL,Remaining Sectors
561439,Other Business Service Centers (including Copy Shops),56,561,5614,NULL,NULL,Remaining Sectors
561440,Collection Agencies,56,561,5614,NULL,NULL,Remaining Sectors
561450,Credit Bureaus,56,561,5614,NULL,NULL,Remaining Sectors
561491,Repossession Services,56,561,5614,NULL,NULL,Remaining Sectors
561492,Court Reporting and Stenotype Services,56,561,5614,NULL,NULL,Remaining Sectors
561499,All Other Business Support Services,56,561,5614,NULL,NULL,Remaining Sectors
5615,Travel Arrangement and Reservation Services,56,561,5615,NULL,NULL,Remaining Sectors
561510,Travel Agencies,56,561,5615,NULL,NULL,Remaining Sectors
561520,Tour Operators,56,561,5615,NULL,NULL,Remaining Sectors
561591,Convention and Visitors Bureaus,56,561,5615,NULL,NULL,Remaining Sectors
561599,All Other Travel Arrangement and Reservation Services,56,561,5615,NULL,NULL,Remaining Sectors
5616,Investigation and Security Services,56,561,5616,NULL,NULL,Remaining Sectors
561611,Investigation Services,56,561,5616,NULL,NULL,Remaining Sectors
561612,Security Guards and Patrol Services,56,561,5616,NULL,NULL,Remaining Sectors
561613,Armored Car Services,56,561,5616,NULL,NULL,Remaining Sectors
561621,Security Systems Services (except Locksmiths),56,561,5616,NULL,NULL,Remaining Sectors
561622,Locksmiths,56,561,5616,NULL,NULL,Remaining Sectors
5617,Services to Buildings and Dwellings,56,561,5617,NULL,NULL,Remaining Sectors
561710,Exterminating and Pest Control Services,56,561,5617,NULL,NULL,Remaining Sectors
56172,Janitorial Services,56,561,5617,NULL,NULL,Remaining Sectors
561720,Janitorial Services,56,561,5617,NULL,NULL,Remaining Sectors
56173,Landscaping Services,56,561,5617,NULL,NULL,Remaining Sectors
561730,Landscaping Services,56,561,5617,NULL,NULL,Remaining Sectors
561740,Carpet and Upholstery Cleaning Services,56,561,5617,NULL,NULL,Remaining Sectors
56179,Other Services to Buildings and Dwellings,56,561,5617,NULL,NULL,Remaining Sectors
561790,Other Services to Buildings and Dwellings,56,561,5617,NULL,NULL,Remaining Sectors
5619,Other Support Services,56,561,5619,NULL,NULL,Remaining Sectors
561910,Packaging and Labeling Services,56,561,5619,NULL,NULL,Remaining Sectors
