TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau
20,3093,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,RECOVERY FROM LAND AND WATER CONSERVATION FUND FOR REFUNDS OF GASOLINE AND FLOOR STOCK TAXES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3094,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,RECOVERY FROM AIRPORT AND AIRWAY TRUST FUND FOR REFUNDS OF TAXES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3095,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,RECOVERY FROM TREASURY-MANAGED TRUST FUNDS OTHER THAN HIGHWAY AND AIRPORT FOR REFUNDS OF TAXES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3097,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,NULL,Recovery from the Black Lung Disability Trust Fund of payments p,NULL,2000,1630,012,00,601,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3098,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"RECOVERIES AND REFUNDS, STATE AND LOCAL GOVERNMENT FISCAL ASSISTANCE TRUST FUND, DEPARTMENT OF THE TREASURY","Recoveries & refunds, State & Local Government Fiscal Assistance",NULL,NULL,2033,015,00,806,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reimbursement from the Panama Canal Commission,NULL,NULL,2033,015,00,403,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,3100,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"PREPAYMENT PREMIUMS, FEDERAL FINANCING BANK, TREASURY","Prepayment Premiums, FFB",NULL,3100,2033,015,00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,971533.8400,971533.8400,0,1,1,0,0
20,3101,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,RECOVERIES FROM FEDERAL AGENCIES FOR SETTLEMENT OF CLAIMS FOR CONTRACT DISPUTES,Recoveries from Federal Agencies for Settlement of Claims for Contract Disuptes,NULL,NULL,2033,015,00,808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3102,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"RECOVERIES FROM FEDERAL AGENCIES RESULTING FROM REDUCTIONS IN THE CIVILIAN SALARIES OF MILITARY RETIREES, FEDERAL FUNDS",NULL,NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3112,DEPARTMENT OF THE TREASURY,,URCPT,NULL,18,0,GF,NULL,NULL,0,0,REIMBURSEMENTS FROM FEDERAL AGENCIES FOR PAYMENTS MADE AS A RESULT OF DISCRIMINATORY CONDUCT,Reimbursement from Federal Agencies for Payments Made As a Result of Discriminatory Conduct,NULL,NULL,2033,015,00,752,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3200,DEPARTMENT OF THE TREASURY,,URCPT,NULL,0,0,GF,NULL,NULL,0,0,COLLECTIONS OF RECEIVABLES FROM CANCELLED ACCOUNTS,Receivables from Cancelled Accounts,NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-21 12:39:25.1330000,CSIS\GSanders,9270.0000,9270.0000,1,1,1,1,0
20,3220,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"GENERAL FUND PROPRIETARY RECEIPTS, NOT OTHERWISE CLASSIFIED, ALL OTHER",All Other General Fund Proprietary Receipts,NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Transfer of excess receipts to the general fund, trust fund payments",NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,3306,DEPARTMENT OF THE TREASURY,,URCPT,NULL,1,0,GF,NULL,NULL,0,0,"TRANSFER OF EXCESS RECEIPTS TO THE GENERAL FUND, FEDERAL FUND PAYMENTS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3820,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,9,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3844,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,9,0,CF,NULL,NULL,0,0,"DEPOSITS OF LITIGATIONS, INTERNAL REVENUE SERVICE, TREASURY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3845,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,NULL,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,0.0000,0.0000,0,1,1,NULL,0
20,3875,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,NULL,0,CF,NULL,NULL,0,0,NULL,Budget Clearing Account (suspense),NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3878,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,18,0,CF,NULL,NULL,0,0,"DEPOSITS IN TRANSIT DIFFERENCES (SUSPENSE), FINANCIAL ANALYSIS BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3879,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,18,0,CF,NULL,NULL,0,0,"UNDISTRIBUTED AND LETTER OF CREDIT DIFFERENCES (SUSPENSE), FINANCIAL ANALYSIS BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3880,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,NULL,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3885,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,9,0,CF,NULL,NULL,0,0,"UNDISTRIBUTED INTERGOVERNMENTAL PAYMENTS, INTERNAL REVENUE SERVICE",Undistributed Intragovernmental Payments and Receivables from Cancelled Accounts,NULL,NULL,2033,015,00,809,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
20,3887,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,18,0,CF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3891,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,18,0,CF,NULL,NULL,0,0,FOREIGN CURRENCY PAYMENTS (KANSAS CITY FINANCIAL CENTER),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3895,DEPARTMENT OF THE TREASURY,F,CXPND,NULL,18,0,CF,NULL,NULL,0,0,BCA RECLASSIFICATION SUSPENSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,3906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Consolidated working fund,NULL,7001,7001,024,50,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-23 21:51:51.9170000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,299432.4000,299432.4000,0,NULL,0,NULL,0
20,4108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Office of Thrift Supervision,NULL,NULL,2047,015,58,373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-29 11:51:48.0800000,Clear out bad automatic assignments by CSIS\GSanders,23555683.3600,23030854.0800,0,NULL,0,0,0
20,4109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Check Forgery Insurance Fund,NULL,NULL,NULL,015,12,803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1071.0000,1071.0000,0,NULL,0,NULL,0
20,4153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,11957.3000,11957.3000,0,NULL,0,NULL,0
20,4156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,4409.8000,4409.8000,0,NULL,0,NULL,0
20,4159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,United States Mint Public Enterprise Fund,NULL,2044,2044,015,25,803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,13106309928.0900,13074333238.2500,0,NULL,0,0,0
20,4170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liquidation of Reconstruction Finance Corporation,NULL,NULL,2001,015,05,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,44800.0000,44800.0000,0,NULL,0,NULL,0
20,4264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Public Enterprise Fund, Comptroller of the Currency",NULL,2046,2046,015,57,373,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-3500.0000,-3500.0000,0,NULL,0,0,0
20,4274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Exchange Stabilization Fund-Money Market Mutual Fund Guaranty Facility,NULL,NULL,2001,015,05,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,7761709.4700,7761709.4700,0,NULL,0,NULL,0
20,4413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Federal Tax Lien Revolving Fund,NULL,2050,2050,015,45,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,9101.7600,9101.7600,0,NULL,0,NULL,0
20,4444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Exchange Stabilization Fund,NULL,NULL,2001,015,05,155,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Federal Payment for Water and Sewer Services,NULL,2001,2001,349,30,806,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,4501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Working Capital Fund,NULL,NULL,2001,015,05,803,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,350636816.7900,199229408.3900,0,NULL,0,0,0
20,4502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bureau of Engraving and Printing Fund,NULL,2041,2041,015,20,803,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1402670484.6800,1368723124.2200,0,NULL,0,0,0
20,4520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,6200.0000,6200.0000,0,NULL,0,NULL,0
20,4521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Federal Financing Bank,NULL,NULL,2061,015,11,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-29 11:51:48.0800000,Clear out bad automatic assignments by CSIS\GSanders,5081797.3700,5081797.3700,0,NULL,0,0,0
20,4542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,649069.3000,649069.3000,0,NULL,0,NULL,0
20,4550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5144.0000,5144.0000,0,NULL,0,NULL,0
20,4560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Treasury Franchise Fund,NULL,2036,2001,015,05,803,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,206395676.3600,203282277.6900,0,NULL,0,0,0
20,4650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1740.0000,1740.0000,0,NULL,0,NULL,0
20,5005,DEPARTMENT OF THE TREASURY,,UAPPR,NULL,1,0,SF,NULL,NULL,0,0,"LAND AND WATER CONSERVATION FUND, MOTORBOAT FUELS TAX, NATIONAL PARK SERVICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,5024,DEPARTMENT OF THE TREASURY,,UAPPR,NULL,1,0,SF,NULL,NULL,0,0,INCREMENT ON GOLD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,5080,DEPARTMENT OF THE TREASURY,X,NULL,NULL,70,0,SF,NULL,NULL,0,0,NULL,Gifts to the United States for Reduction of the Public Debt,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5081,DEPARTMENT OF THE TREASURY,X,NULL,NULL,18,0,SF,NULL,NULL,0,0,NULL,Presidential Election Campaign Fund,NULL,NULL,2001,015,05,808,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5099,DEPARTMENT OF THE TREASURY,X,NULL,NULL,9,0,SF,NULL,NULL,0,0,NULL,Reimbursement to state and local law enforcement agencies,NULL,2050,2050,015,45,754,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5138,DEPARTMENT OF THE TREASURY,,UAPPR,NULL,1,0,SF,NULL,NULL,0,0,"TAX ON FISHING RODS, CREELS, REELS, ARTIFICIAL LURES, BAITS, AND FLIES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,5210,DEPARTMENT OF THE TREASURY,,UAPPR,NULL,1,0,SF,NULL,NULL,0,0,"70 % OF CUSTOMS DUTIES ON WOOL, REIMBURSEMENT FOR COSTS OF NATIONAL WOOL ACT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,5295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Environmental Services,NULL,6800,6800,020,00,304,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,5407,DEPARTMENT OF THE TREASURY,X,NULL,NULL,1,0,SF,NULL,NULL,0,0,NULL,Sallie Mae Assessments,NULL,NULL,2001,015,05,808,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5408,DEPARTMENT OF THE TREASURY,,UAPPR,NULL,18,0,SF,NULL,NULL,0,0,"GAINSHARING RECEIPTS, DEBT COLLECTION IMPROVEMENT ACCOUNT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,1,1,NULL,0
20,5432,DEPARTMENT OF THE TREASURY,X,NULL,NULL,9,0,SF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5433,DEPARTMENT OF THE TREASURY,X,NULL,NULL,9,0,SF,NULL,NULL,0,0,NULL,NULL,NULL,2050,2050,015,NULL,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
20,5445,DEPARTMENT OF THE TREASURY,,NULL,NULL,18,0,SF,NULL,NULL,0,2015,NULL,NULL,NULL,2033,2033,015,00,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,68731207.3488,68731207.3488,0,NULL,1,0,0
20,5500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,2001,349,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
20,5510,DEPARTMENT OF THE TREASURY,X,NULL,NULL,9,0,SF,NULL,NULL,0,0,NULL,Private Collection Agent Program,NULL,2050,2050,015,45,803,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,1030919.5600,1030919.5600,0,NULL,1,0,0
20,5511,DEPARTMENT OF THE TREASURY,X,NULL,NULL,0,0,SF,NULL,NULL,0,0,NULL,NULL,NULL,2001,2001,349,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,2230788.0900,2230788.0900,0,NULL,1,0,0
20,5522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,72200.0000,72200.0000,0,NULL,0,NULL,0
