AgencyID	OfficeID	OfficeName	MinOfSignedDate	MaxOfSignedDate
2100	W905T8	MD ARNG FIELD MAINTENANCE SHOP #2	00:00.0	00:00.0
2100	W905T8	W8SC MD ARNG FMS 2	00:00.0	00:00.0
2100	W905U2	W8SQ NM ARNG FMS 3	00:00.0	00:00.0
2100	W905U2	NM ARNG FIELD MAINTENANCE SHOP 3	00:00.0	00:00.0
2100	W905U3	0124 AR SQ  01 HHT HHT RECONNA	00:00.0	00:00.0
2100	W905U3	0124 AR SQ  01 HHT CAVALRY SQD	00:00.0	00:00.0
2100	W905UD	W8SC MD ARNG FMS 7	00:00.0	00:00.0
2100	W905UD	MD ARNG FIELD MAINTENANCE SHOP #7	00:00.0	00:00.0
2100	W905UE	W8SC MD ARNG FMS 4	00:00.0	00:00.0
2100	W905UE	MD ARNG FIELD MAINTENANCE SHOP #4	00:00.0	00:00.0
2100	W905UF	W8SC MD ARNG FMS	00:00.0	00:00.0
2100	W905UF	W8SC MD ARNG FMS 9	00:00.0	00:00.0
2100	W905UH	W8SC MD ARNG FMS 5	00:00.0	00:00.0
2100	W905UH	MD ARNG FIELD MAINTENANCE SHOP #5	00:00.0	00:00.0
2100	W905V4	0311 SC HHC    CMD X1 THTR SIG	00:00.0	00:00.0
2100	W905V4	0311 SC HHC    HHC CMD X1	00:00.0	00:00.0
2100	W905V9	0082 AR BN     NET SPT CO	00:00.0	00:00.0
2100	W905V9	0082 AR BN     CO A NTWK SPT	00:00.0	00:00.0
2100	W905VA	0082 AR BN     NET SPT CO	00:00.0	00:00.0
2100	W905VA	0082 AR BN     CO A NTWK SPT	00:00.0	00:00.0
2100	W905VE	0082 AR BN     HHC SPC TRPS	00:00.0	00:00.0
2100	W905VE	0082 AR BN     HHC STB DIV	00:00.0	00:00.0
2100	W905VG	0351 CS BN      HQ&SPT REAR	00:00.0	00:00.0
2100	W905VG	0351 CS BN     CO HQ  SPT CO	00:00.0	00:00.0
2100	W905VG	0351 CS BN     CO HQ & SPT CO	00:00.0	00:00.0
2100	W905VJ	0351 CS BN      HQ&SPT REAR	00:00.0	00:00.0
2100	W905VJ	0351 CS BN     CO HQ&SPT CO	00:00.0	00:00.0
2100	W905VJ	0351 CS BN     CO HQ  SPT CO	00:00.0	00:00.0
2100	W905VV	0515 EN CO     SAPPER COMPANY	00:00.0	00:00.0
2100	W905VV	515TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W905VY	0509 EN CO     CLEARANCE COMPA	00:00.0	00:00.0
2100	W905VY	509TH ENGINEER COMPANY REAR DETACHM	00:00.0	00:00.0
2100	W905X0	0126 CM HHD    HHD CBRN BN	00:00.0	00:00.0
2100	W905X0	"HHC, 126TH CHEMICAL BATTALION"	00:00.0	00:00.0
2100	W905X5	0267 OD CO     SUPPORT MAINT C	00:00.0	00:00.0
2100	W905X5	267TH MAINTENANCE COMPANY	00:00.0	00:00.0
2100	W905X6	0267 OD CO     SUPPORT MAINT C	00:00.0	00:00.0
2100	W905X6	267TH MAINTENANCE COMPANY	00:00.0	00:00.0
2100	W905X7	0267 OD CO     SUPPORT MAINT C	00:00.0	00:00.0
2100	W905X7	267TH MAINTENANCE COMPANY	00:00.0	00:00.0
2100	W905X7	0267 OD CO     SUPPORT MAINTEN	00:00.0	00:00.0
2100	W905XD	W7LY 34 CIVIL SPT TM  VAARNG	00:00.0	00:00.0
2100	W905XD	34TH CIVIL SUPPORT TEAM	00:00.0	00:00.0
2100	W905XG	641ST ORDNANCE COMPANY	00:00.0	00:00.0
2100	W905XG	0641 OD CO     ORDNANCE COMPAN	00:00.0	00:00.0
2100	W905XH	0286 CS HHC    HHC COMBAT SUST	00:00.0	00:00.0
2100	W905XH	0286 CS HHC    HHC AA REAR DET	00:00.0	00:00.0
2100	W905XV	0310 CS HHC    HHC REAR DET	00:00.0	00:00.0
2100	W905XV	"HHC, 310TH SUSTAINMENT COMMAND"	00:00.0	00:00.0
2100	W905XV	0310 CS HHC    HHC EXPEDITIONA	00:00.0	00:00.0
2100	W905XX	0402 MP HHC    HHC MP DETENTIO	00:00.0	00:00.0
2100	W905XX	402D MILITARY POLICE BATTALION	00:00.0	00:00.0
2100	W905Y0	0960 QM CO     HQS	00:00.0	00:00.0
2100	W905Y0	"HQS, 960TH QUARTERMASTER COMPANY (P"	00:00.0	00:00.0
2100	W905Y1	0310 CS HHC    HHC REAR DET	00:00.0	00:00.0
2100	W905Y1	0310 CS HHC    HHC EXPEDITIONA	00:00.0	00:00.0
2100	W905Y1	"HHC, 310TH SUSTAINMENT COMMAND"	00:00.0	00:00.0
2100	W905YC	0657 CS HQ     REGIONL SPT GRP	00:00.0	00:00.0
2100	W905YC	XR 0657 CS HHC    HHC AREA SUPT G	00:00.0	00:00.0
2100	W905Z8	0831 EN CO     HORIZONTAL CONS	00:00.0	00:00.0
2100	W905Z8	831ST ENGINEER COMPANY	00:00.0	00:00.0
2100	W905ZA	833D ENGINEER COMPANY	00:00.0	00:00.0
2100	W905ZA	0833 EN CO     SAPPER COMPANY	00:00.0	00:00.0
2100	W905ZC	0832 EN CO     MOB AUG CO (MAC	00:00.0	00:00.0
2100	W905ZC	0831 EN CO     CO AA REAR DET	00:00.0	00:00.0
2100	W9060Y	0546 MD CO     MEDICAL COMPANY	00:00.0	00:00.0
2100	W9060Y	546TH MEDICAL COMPANY	00:00.0	00:00.0
2100	W9061B	W3ZT USA DENTAC FT GORDON	00:00.0	00:00.0
2100	W9061B	"W07G USA DHA, FORT GORDON"	00:00.0	00:00.0
2100	W9061C	W081 DEN CLN FT IRWIN	00:00.0	00:00.0
2100	W9061C	W3ZU USA DEN CLC CMD FT IRWIN	00:00.0	00:00.0
2100	W9061G	0238 AV BN  03 CO A0 REAR DET	00:00.0	00:00.0
2100	W9061G	0238 AV BN  03 CO A COMMAND AV	00:00.0	00:00.0
2100	W9061G	0238 AV BN  03 CO A REAR	00:00.0	00:00.0
2100	W9061G	COMPANY A 3RD BATTALION 238TH AVIAT	00:00.0	00:00.0
2100	W9061J	43D CIVIL SUPPORT TEAM	00:00.0	00:00.0
2100	W9061J	W7L4 43 CIVIL SPT TM  SCARNG	00:00.0	00:00.0
2100	W9061V	288TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W9061V	0288 EN CO     SAPPER COMPANY	00:00.0	00:00.0
2100	W90629	W4VK MAJOR CYBERCRIME UNIT CID	00:00.0	00:00.0
2100	W90629	W4VK CMPTR CRM INV UNIT CID	00:00.0	00:00.0
2100	W9063E	858TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W9063E	0858 EN CO     HORIZONTAL CONS	00:00.0	00:00.0
2100	W9063H	0890 EN BN     CO A FSC ENG	00:00.0	00:00.0
2100	W9063H	FORWARD SUPPORT COMPANY  890TH ENGI	00:00.0	00:00.0
2100	W9064V	0704 CS BN     CO F FSC FA IBC	00:00.0	00:00.0
2100	W9064V	0704 CS BN     CO F FWD SPT CO	00:00.0	00:00.0
2100	W90657	W6VB USAINSCOM GISA	00:00.0	00:00.0
2100	W90657	W4VY GISA FT BRAGG	00:00.0	00:00.0
2100	W90662	0332 TC HHD    HHD TRANS TERMI	00:00.0	00:00.0
2100	W90662	"HHD, 332D TRANSPORTATION BATTALION"	00:00.0	00:00.0
2100	W90668	44TH CIVIL SUPPORT TEAM	00:00.0	00:00.0
2100	W90668	W7L5 44 CIVIL SPT TM FLARNG	00:00.0	00:00.0
2100	W90694	0285 AV BN  02 CO E FORWARD SP	00:00.0	00:00.0
2100	W90694	COMPANY E (-DET 1&2) 2D BATTALION	00:00.0	00:00.0
2100	W906AH	0307 EN BN     CO B ENGINEER C	00:00.0	00:00.0
2100	W906AH	0307 EN BN     CO B COMBAT ENG	00:00.0	00:00.0
2100	W906AH	0307 EN BN     CO B0 REAR DET	00:00.0	00:00.0
2100	W906AM	GARRISON DUGWAY	00:00.0	00:00.0
2100	W906AM	W6B6 USA GARRISON DUGWAY	00:00.0	00:00.0
2100	W906AT	0000 HQ HSC    MCP HQ (USARAF)	00:00.0	00:00.0
2100	W906AT	0000 HQ HQ     ARMY HQ AND HQ	00:00.0	00:00.0
2100	W906AT	0000 HQ HHB    ARMY HQ AND HQ	00:00.0	00:00.0
2100	W906C8	0719 TC HHD    HHD MVT CTL BN	00:00.0	00:00.0
2100	W906C8	"HHD, 719TH TRANSPORTATION BATTALION"	00:00.0	00:00.0
2100	W906C8	0719 TC HHD    HHD AA REAR DET	00:00.0	00:00.0
2100	W906DB	0719 TC HHD    HHD AA REAR DET	00:00.0	00:00.0
2100	W906DB	0719 TC HHD    HHD MVT CTL BN	00:00.0	00:00.0
2100	W906DP	0888 TC TM     MOVEMENT CONTRO	00:00.0	00:00.0
2100	W906DP	888TH TRANSPORTATION DETACHMENT REA	00:00.0	00:00.0
2100	W906EE	0249 EN BN     AUG COMPO 1	00:00.0	00:00.0
2100	W906EE	W6AH US ARMY PRIME POWER SCH	00:00.0	00:00.0
2100	W906F5	0216 MP CO     REAR	00:00.0	00:00.0
2100	W906F5	0216 MP CO     MP GUARD CO	00:00.0	00:00.0
2100	W906FW	W7LX 33 CIVIL SPT TM  DCARNG	00:00.0	00:00.0
2100	W906FW	33D CIVIL SUPPORT TEAM	00:00.0	00:00.0
2100	W906GH	0834 CS BN     CO B DET 2	00:00.0	00:00.0
2100	W906GH	0834 CS BN     CO B DET 2 REAR	00:00.0	00:00.0
2100	W906GN	0008 AR SQ  06 TRP C RECON TRP	00:00.0	00:00.0
2100	W906GN	"6TH SQUADRON, 8TH CAVALRY REGIMENT"	00:00.0	00:00.0
2100	W906GN	0008 AR SQ  06 TRP C HOME DET	00:00.0	00:00.0
2100	W906JB	0179 MP CO     MP COMPANY	00:00.0	00:00.0
2100	W906JB	179TH MILITARY POLICE COMPANY	00:00.0	00:00.0
2100	W906K9	0310 AG CTR    HR SUSTAINMENT	00:00.0	00:00.0
2100	W906K9	0310 AG CTR    REAR DET	00:00.0	00:00.0
2100	W906KC	"W1 USATA-TMDE REDSTONE ARSENAL, AL"	00:00.0	00:00.0
2100	W906KC	W1PL REGION PACIFIC	00:00.0	00:00.0
2100	W906KE	0250 MI BN     CO B COLL&EXPLT	00:00.0	00:00.0
2100	W906KE	0250 MI BN     CO B COLLEXPLT	00:00.0	00:00.0
2100	W906L4	W8RR CA ARNG FMS 18	00:00.0	00:00.0
2100	W906L4	0349 QM CO     CO AA REAR DET	00:00.0	00:00.0
2100	W906LL	W3VA ASG BALKANS INSTALLATION	00:00.0	00:00.0
2100	W906LL	W3VA INSTALLATION	00:00.0	00:00.0
2100	W906N9	0221 MP DET    MP LAW ENFORCEM	00:00.0	00:00.0
2100	W906N9	221ST MILITARY POLICE DETACHMENT	00:00.0	00:00.0
2100	W906NL	W8XS VI ARNG CSMS 1	00:00.0	00:00.0
2100	W906NL	W8XS  VI ARNG CSMS 1	00:00.0	00:00.0
2100	W906NS	W4T3 CJSOTF-A MARSOC-MSOC	00:00.0	00:00.0
2100	W906NS	W4T3 SOJTF-A (SOFLE-EAST)	00:00.0	00:00.0
2100	W906NX	W3U5 USA DENTAL INFO SYS CENTE	00:00.0	00:00.0
2100	W906NX	W3U5 USA DENTAL COMMAND	00:00.0	00:00.0
2100	W906P6	0115 SC CO     BRIGADE SIGNAL	00:00.0	00:00.0
2100	W906P6	115TH SIGNAL COMPANY	00:00.0	00:00.0
2100	W906P7	115TH SIGNAL COMPANY	00:00.0	00:00.0
2100	W906P7	0115 SC CO     BRIGADE SIGNAL	00:00.0	00:00.0
2100	W906P7	0115 SC CO     CO AA REAR DET	00:00.0	00:00.0
2100	W906QW	OHARNG FIELD MAINTENANCE SHOP	00:00.0	00:00.0
2100	W906QW	W8ST OH ARNG FMS	00:00.0	00:00.0
2100	W906R3	0664 AQ TM     CONTRACTING TEA	00:00.0	00:00.0
2100	W906R3	664TH SUPPORT DETACHMENT	00:00.0	00:00.0
2100	W906R7	0001 AV HHC    HHC COMBAT AVN	00:00.0	00:00.0
2100	W906R7	"HHC, COMBAT AVIATION BRIGADE, 1ST I"	00:00.0	00:00.0
2100	W906RM	0048 MD HSP    SEC T1 EARLY EN	00:00.0	00:00.0
2100	W906RM	0348 MD HSP FIELD HOSPITAL	00:00.0	00:00.0
2100	W906RP	0344 MP CO     MP GUARD CO	00:00.0	00:00.0
2100	W906RP	344TH MILITARY POLICE COMPANY	00:00.0	00:00.0
2100	W906RU	0094 AG BND    GENERATING FORC	00:00.0	00:00.0
2100	W906RU	94TH ARMY BAND	00:00.0	00:00.0
2100	W906V9	W8W6 OH ARNG UTES 1	00:00.0	00:00.0
2100	W906V9	OHIO ARNG UNIT TRAINING AND EQUIPME	00:00.0	00:00.0
2100	W906W3	W8SP NJ ARNG FMS 7	00:00.0	00:00.0
2100	W906W3	NJ ARNG FIELD MAINTENANCE SHOP 7	00:00.0	00:00.0
2100	W906WS	W6CL BLISS MOB DEP BDE	00:00.0	00:00.0
2100	W906WS	MOBILZATION DEP BDE	00:00.0	00:00.0
2100	W906XE	0248 CS BN     CO HQ&SPT AS	00:00.0	00:00.0
2100	W906XE	0248 CS BN     CO HQ&SPT CO	00:00.0	00:00.0
2100	W906XQ	0248 CS BN     CO HQ&SPT CO	00:00.0	00:00.0
2100	W906XQ	0248 CS BN     CO HQ&SPT AS	00:00.0	00:00.0
2100	W906XZ	0248 CS BN     CO A DIST CO AS	00:00.0	00:00.0
2100	W906XZ	0248 CS BN     CO A REAR	00:00.0	00:00.0
2100	W906XZ	0248 CS BN     CO A DISTRIBUTI	00:00.0	00:00.0
2100	W906YH	W8HF 0313 RGT 3 BN	00:00.0	00:00.0
2100	W906YH	"3D BATTALION, 313TH REGIMENT"	00:00.0	00:00.0
2100	W906YJ	USA CORPS OF ENGINEERS CONTINGENCY	00:00.0	00:00.0
2100	W906YJ	W8LZ USA CPS OF ENG CONT RSP	00:00.0	00:00.0
2100	W906YK	0401 QM TM     QM TAC WTR DIST	00:00.0	00:00.0
2100	W906YK	401ST QUARTERMASTER DETACHMENT	00:00.0	00:00.0
2100	W906YR	W0VP CAP DEV INTEG DIR (CDID)	00:00.0	00:00.0
2100	W906YR	W0VP CAC FFID	00:00.0	00:00.0
2100	W906YS	W0VP USA CAC   FT LEAV	00:00.0	00:00.0
2100	W906YS	US ARMY COMBINED ARMS CENTER AND FT	00:00.0	00:00.0
2100	W906YX	0248 CS BN     CO B AVIATION S	00:00.0	00:00.0
2100	W906YX	0248 CS BN     CO B REAR	00:00.0	00:00.0
2100	W906ZL	W6EC PEO STRI ORLANDO	00:00.0	00:00.0
2100	W906ZL	"USA PEO FOR SIMULATION, TNG AND INS"	00:00.0	00:00.0
2100	W9070B	0001 AV BN  02 CO E FORWARD SP	00:00.0	00:00.0
2100	W9070B	"2D BATTALION, 1ST AVIATION REGIMENT"	00:00.0	00:00.0
2100	W9070D	0001 AV BN  02 CO E FORWARD SP	00:00.0	00:00.0
2100	W9070D	"2D BATTALION, 1ST AVIATION REGIMENT"	00:00.0	00:00.0
2100	W9070H	0001 AV BN  03 CO E F SP GSAB	00:00.0	00:00.0
2100	W9070H	"3D BATTALION, 1ST AVIATION REGIMENT"	00:00.0	00:00.0
2100	W9070Y	W3VA TROPO 4	00:00.0	00:00.0
2100	W9070Y	W3VA ASG BALKANS SIG CME SPT	00:00.0	00:00.0
2100	W90710	W6CL BLISS MOB DEP BDE	00:00.0	00:00.0
2100	W90710	MOBILZATION DEP BDE	00:00.0	00:00.0
2100	W90724	W88D 0084 TNG CMD UNIT RDNS	00:00.0	00:00.0
2100	W90724	"HQ, 84TH TRAINING COMMAND"	00:00.0	00:00.0
2100	W90724	W88D 0084 TNG CMD (UR)	00:00.0	00:00.0
2100	W9072X	W7Q9 MANEUVER TRAINING CTR	00:00.0	00:00.0
2100	W9072X	"INARNG TRAINING CENTER, CAMP ATTERB"	00:00.0	00:00.0
2100	W90735	W6KH AMSA 69	00:00.0	00:00.0
2100	W90735	W6KH AMSA 69 MIDDLETOWN	00:00.0	00:00.0
2100	W90737	W6KH ECS 65 FT DEVENS MA	00:00.0	00:00.0
2100	W90737	W6KH ECS 65	00:00.0	00:00.0
2100	W9073U	W89L HI ARNG AASF 1	00:00.0	00:00.0
2100	W9073U	HIARNG ARMY AVIATION SUPPORT FACILI	00:00.0	00:00.0
2100	W9074T	0296 CS BN     CO C MED SBCT	00:00.0	00:00.0
2100	W9074T	0296 CS BN     CO C MEDICAL CO	00:00.0	00:00.0
2100	W9074T	"296TH SUPPORT BATTALION, COMPANY C"	00:00.0	00:00.0
2100	W9075F	W89M HI ARNG AASF 2	00:00.0	00:00.0
2100	W9075F	HIARNG ARMY AVIATION SUPPORT FACILI	00:00.0	00:00.0
2100	W9075H	W8U9 HI ARNG CSMS 1	00:00.0	00:00.0
2100	W9075H	COMBINED SUPPORT MAINTENANCE SHOP 1	00:00.0	00:00.0
2100	W90767	1035 EN TM     SURVEY&DESIGN	00:00.0	00:00.0
2100	W90767	1035 EN TM     SURVEY  DESIGN	00:00.0	00:00.0
2100	W9076P	0000 HQ HSC    MCPHSC HHC	00:00.0	00:00.0
2100	W9076P	0000 HQ HHB    HHB HHC BFSB	00:00.0	00:00.0
2100	W9076Q	0000 HQ HHB    HHB HHC BFSB	00:00.0	00:00.0
2100	W9076Q	0000 HQ HSC    MCPHSC HHC	00:00.0	00:00.0
2100	W9076Q	0000 HQ HQ     HSC HHC	00:00.0	00:00.0
2100	W9077B	0684 MD CO     MEDICAL COMPANY	00:00.0	00:00.0
2100	W9077B	684TH MEDICAL COMPANY	00:00.0	00:00.0
2100	W9077G	W8SW PA ARNG FMS 9	00:00.0	00:00.0
2100	W9077G	PAARNG FIELD MAINTENANCE SHOP 9	00:00.0	00:00.0
2100	W9077N	W8SW PA ARNG FMS 17	00:00.0	00:00.0
2100	W9077N	PAARNG FIELD MAINTENANCE SHOP 17	00:00.0	00:00.0
2100	W9077Q	W8SW PA ARNG FMS 24	00:00.0	00:00.0
2100	W9077Q	PAARNG FIELD MAINTENANCE SHOP 24	00:00.0	00:00.0
2100	W90780	0140 AV BN  01 CO E F SP GSAB	00:00.0	00:00.0
2100	W90780	COMPANY E (-DET 1) 1ST BATTALION 14	00:00.0	00:00.0
2100	W9078C	0142 MD CO     CO AA REAR DET	00:00.0	00:00.0
2100	W9078C	142D MEDICAL COMPANY	00:00.0	00:00.0
2100	W9078D	0142 MD CO     CO AA REAR DET	00:00.0	00:00.0
2100	W9078D	0142 MD CO     MEDICAL COMPANY	00:00.0	00:00.0
2100	W9078D	142D MEDICAL COMPANY	00:00.0	00:00.0
2100	W9078G	248TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W9078G	0248 EN CO     ENGINEER SUPPOR	00:00.0	00:00.0
2100	W90798	0245 AV BN  01 AIRFIELD OPERAT	00:00.0	00:00.0
2100	W90798	0238 AV BN  03 CO F AIR TRAFFI	00:00.0	00:00.0
2100	W9079H	W8HE 0313 RGT 1 BN	00:00.0	00:00.0
2100	W9079H	W8HE 1ST BN 0313 REGT	00:00.0	00:00.0
2100	W9079P	0169 AV BN  01 HHC T0 REAR DET	00:00.0	00:00.0
2100	W9079P	0169 AV BN  01 HHC REAR	00:00.0	00:00.0
2100	W9079P	0169 AV BN  01 HHC HHC GEN SUP	00:00.0	00:00.0
2100	W9079T	W8UA HI ARNG CSMS 2	00:00.0	00:00.0
2100	W9079T	COMBINED SUPPORT MAINTENANCE SHOP 2	00:00.0	00:00.0
2100	W9079V	0169 AV BN  01 CO D REAR	00:00.0	00:00.0
2100	W9079V	0169 AV BN  01 CO D AVIATION M	00:00.0	00:00.0
2100	W907AQ	0169 AV BN  01 CO D REAR	00:00.0	00:00.0
2100	W907AQ	0169 AV BN  01 CO D AVIATION M	00:00.0	00:00.0
2100	W907AW	W6FM SITE ROSE BARRACKS	00:00.0	00:00.0
2100	W907AW	SITE ROSE BARRACKS VILSECK	00:00.0	00:00.0
2100	W907B8	0169 AV BN  01 CO E REAR	00:00.0	00:00.0
2100	W907B8	0169 AV BN  01 CO E FORWARD SP	00:00.0	00:00.0
2100	W907B9	0169 AV BN  01 CO E REAR	00:00.0	00:00.0
2100	W907B9	0169 AV BN  01 CO E FORWARD SP	00:00.0	00:00.0
2100	W907BM	0000 HQ HSC    I  S CO	00:00.0	00:00.0
2100	W907BM	0000 HQ HHB    CO B HHC BFSB	00:00.0	00:00.0
2100	W907BQ	0214 AV BN  01 CO D THEATER AV	00:00.0	00:00.0
2100	W907BQ	0214 AV BN  01 CO D AVIATION M	00:00.0	00:00.0
2100	W907CD	0000 HQ HHB    CO B HHC BFSB	00:00.0	00:00.0
2100	W907CD	0000 HQ HSC    I&S CO	00:00.0	00:00.0
2100	W907CD	0000 HQ HSC    I  S CO	00:00.0	00:00.0
2100	W907CD	0000 HQ HQ     CO B IS	00:00.0	00:00.0
2100	W907CD	0000 HQ HQ     CO B I&S	00:00.0	00:00.0
2100	W907CE	0000 HQ HHB    CO B HHC BFSB	00:00.0	00:00.0
2100	W907CE	0000 HQ HSC    I&S CO	00:00.0	00:00.0
2100	W907CE	0000 HQ HSC    I  S CO	00:00.0	00:00.0
2100	W907CE	0000 HQ HQ     CO B I&S	00:00.0	00:00.0
2100	W907DG	W6KH 99 RSC	00:00.0	00:00.0
2100	W907DG	99 RSC NEW EQUIPMENT FIELDING FACIL	00:00.0	00:00.0
2100	W907EK	W6TU HOOD ROTARY WING ASF RW	00:00.0	00:00.0
2100	W907EK	W6TU FORT HOOD ASF RW	00:00.0	00:00.0
2100	W907EL	W6TU CARSON ASF	00:00.0	00:00.0
2100	W907EL	W6TU FORT CARSON ASF RW	00:00.0	00:00.0
2100	W907G6	W6NE G6 (CONTRACTS) LOG	00:00.0	00:00.0
2100	W907G6	W6NE FCOE HQ DET (PP)	00:00.0	00:00.0
2100	W907G7	W4K7 D CO 554TH EN BN PP	00:00.0	00:00.0
2100	W907G7	USAES 554TH EN BATTALION COMPANY D	00:00.0	00:00.0
2100	W907G8	W4K7 CO A 554TH EN BN  P	00:00.0	00:00.0
2100	W907G8	USAES 554TH EN BATTALION COMPANY A	00:00.0	00:00.0
2100	W907G9	W4K7 CO A 35TH EN BN  PP	00:00.0	00:00.0
2100	W907G9	USAES 35TH EN BATTALION COMPANY A P	00:00.0	00:00.0
2100	W907GP	W6NE G8 (CONTRACTS) LOG	00:00.0	00:00.0
2100	W907GP	W6NE FCOE HQ DET (PP)	00:00.0	00:00.0
2100	W907H4	0001 AR HHC 01 HEADQUARTERS AN	00:00.0	00:00.0
2100	W907H4	"HHC, 1ST BRIGADE COMBAT TEAM, 1ST C"	00:00.0	00:00.0
2100	W907H5	0001 AR BN     NET SPT CO	00:00.0	00:00.0
2100	W907H5	0000 AR BN     CO A NTWK SPT	00:00.0	00:00.0
2100	W907HJ	0010 SF BN  01 CO B SF CO (MOB	00:00.0	00:00.0
2100	W907HJ	0010 SF BN  01 CO B SF CO SF B	00:00.0	00:00.0
2100	W907HN	W1JA USA RTS MAINT DEVENS RFTA	00:00.0	00:00.0
2100	W907HN	USA REGIONAL MAINTENANCE TRAINING S	00:00.0	00:00.0
2100	W907HU	"USA PEO, COMMAND CONTROL AND COMMUN"	00:00.0	00:00.0
2100	W907HU	W6DR PEO C3T	00:00.0	00:00.0
2100	W907JF	63D SIGNAL BATTALION COMPANY C	00:00.0	00:00.0
2100	W907JF	0063 SC BN     CO C JOINT AREA	00:00.0	00:00.0
2100	W907JK	0067 SC BN     HHC EXPED SIG	00:00.0	00:00.0
2100	W907JK	0067 SC BN     HHC EXPEDITIONA	00:00.0	00:00.0
2100	W907JK	0067 SC BN     HHC REAR DET	00:00.0	00:00.0
2100	W907JM	0063 SC BN     HHC HHC EXPEDIT	00:00.0	00:00.0
2100	W907JM	0063 SC BN     HHC EXPED SIG	00:00.0	00:00.0
2100	W907K0	W3VA HHC 4-25 IBCT BDE HQS	00:00.0	00:00.0
2100	W907K0	W3VA HHC 2-28 IBCT BDE HQS	00:00.0	00:00.0
2100	W907KK	82D CIVIL SUPPORT TEAM	00:00.0	00:00.0
2100	W907KK	W7MN 82 CIVIL SPT TM SDARNG	00:00.0	00:00.0
2100	W907LH	W6DP PEO IEWS ABERDEEN	00:00.0	00:00.0
2100	W907LH	W6DP PEO IEW&S ABERDEEN	00:00.0	00:00.0
2100	W907LH	W6DP PEO IEW & S ABERDEEN	00:00.0	00:00.0
2100	W907LZ	0051 MD CO     REAR DET	00:00.0	00:00.0
2100	W907LZ	0051 MD CO     MEDICAL LOGISTI	00:00.0	00:00.0
2100	W907MG	0135 AV BN  02 CO B HEAVY HELI	00:00.0	00:00.0
2100	W907MG	0135 AV BN  02 CO G2 REAR	00:00.0	00:00.0
2100	W907MM	W8ND LA ARNG AASF 2	00:00.0	00:00.0
2100	W907MM	LAARNG ARMY AVIATION SUPPORT FACILI	00:00.0	00:00.0
2100	W907MP	0244 AV BN  02 AIRFIELD OPERAT	00:00.0	00:00.0
2100	W907MP	0171 AV BN  01 CO F AIR TRAFFI	00:00.0	00:00.0
2100	W907PC	0000 AR BN     NET EXT DET	00:00.0	00:00.0
2100	W907PC	0001 AR BN     NET DET	00:00.0	00:00.0
2100	W907R6	"HQ, 78TH TRAINING DIVISION"	00:00.0	00:00.0
2100	W907R6	W85N 0078 TNG DIV (OPS)	00:00.0	00:00.0
2100	W907R6	W85N 0078 TNG BDE OPNS	00:00.0	00:00.0
2100	W907RM	W3VA MP CO CORPS	00:00.0	00:00.0
2100	W907RM	W3VA RC-E MP DET	00:00.0	00:00.0
2100	W907RQ	0186 CS BN     CO F FSC FA IBC	00:00.0	00:00.0
2100	W907RQ	0186 CS BN     CO H FSC FA IBC	00:00.0	00:00.0
2100	W907RQ	0186 CS BN     CO H0 REAR DET	00:00.0	00:00.0
2100	W907RU	0204 EN CO     MOB AUG CO (MAC	00:00.0	00:00.0
2100	W907RU	0204 EN CO     MOBILITY AUGMEN	00:00.0	00:00.0
2100	W907SK	0630 EN CO     CLEARANCE COMPA	00:00.0	00:00.0
2100	W907SK	630TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W907SL	0630 EN CO     CLEARANCE COMPA	00:00.0	00:00.0
2100	W907SL	630TH ENGINEER COMPANY	00:00.0	00:00.0
2100	W907SQ	W8XL TX ARNG UTES 7	00:00.0	00:00.0
2100	W907SQ	W8XL  TX ARNG UTES 7	00:00.0	00:00.0
2100	W907TB	0000 HQ HSC    MCPHSC HHC	00:00.0	00:00.0
2100	W907TB	0000 HQ HHB    HHB HHC BFSB	00:00.0	00:00.0
2100	W907TL	0000 AV HHC    HHC COMBAT AVN	00:00.0	00:00.0
2100	W907TL	0001 AV HHC    HHC ACB REAR	00:00.0	00:00.0
2100	W907TL	0001 AV HHC    HHC COMBAT AVN	00:00.0	00:00.0
2100	W907TM	0001 AR HHC 02 HEADQUARTERS AN	00:00.0	00:00.0
2100	W907TM	0001 AR HHC 02 BCT REAR	00:00.0	00:00.0
2100	W907TP	0001 AR HHC 01 HEADQUARTERS AN	00:00.0	00:00.0
2100	W907TP	"HHC, 1ST BRIGADE COMBAT TEAM, 1ST C"	00:00.0	00:00.0
2100	W907TX	0337 EN BN     CO C BRIGADE SI	00:00.0	00:00.0
2100	W907TX	0213 SC CO     BRIGADE SIGNAL	00:00.0	00:00.0
2100	W907UG	0299 CS BN     CO D FORWARD SU	00:00.0	00:00.0
2100	W907UG	0299 CS BN     CO D FORWARD SP	00:00.0	00:00.0
2100	W907V5	856TH QUARTERMASTER COMPANY	00:00.0	00:00.0
2100	W907V5	0856 QM CO     QM SUPPLY CO	00:00.0	00:00.0
2100	W907VR	0327 EN CO     VERTICAL CONSTR	00:00.0	00:00.0
2100	W907VR	0327 EN CO     CO AA REAR DET	00:00.0	00:00.0
