systemequipmentcode,systemequipmentcodeText,StartFiscalYear,EndFiscalYear,ProjectID,CSISmodifiedDate,CSISmodifiedBy
3CLA,MLV II MEDIUM LAUNCH VEHICLE,1991,1992,1518,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CLB,LAUNCHER LAU-3A,1991,1991,1519,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CLF,DELTA II BOOSTER PROGRAM,1991,1991,1520,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CLL,EVOLVED EXPENDABLE LV PROGRAM,2000,2001,1521,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMA,CGM/HGM-16 ATLAS,1990,1996,1522,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMB,AIM-7 SPARROW,1990,2003,831,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMC,H/LGM 25 TITAN,1990,NULL,1524,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
3CMD,AIM-9 SIDEWINDER,1990,2011,1913,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMG,BQM-34 FIREBEE,1990,2003,834,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMJ,ADM-20 QUAIL,1990,2013,1527,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMK,AGM-45 SHRIKE,1992,1992,838,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CML,AGM-28 HOUND DOG,1991,1991,1529,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMN,AGM-65 MAVERICK,1990,2011,1530,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMS,AGM-69 SRAM(SHT RG ATTK MSL),1990,2000,1531,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMU,LGM-30 MINUTEMAN,1990,2011,1532,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CMV,AGM-80 VIPER,1990,1993,1533,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNA,NULL,1995,1995,1534,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNE,XQM-94,1991,1991,1535,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNF,ZAGM-86,1990,2010,1536,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNG,AIM-97,NULL,NULL,1537,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNJ,MX-MISSILE,1990,2003,1538,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNL,IUS FULL SCALE DEVELOP SYS,1990,2003,1539,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNM,AMRAAM,1990,2010,81,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNN,SPACE DEF SYSTEM 64406F,1991,2010,1541,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNP,SPACE SHUTTLE 64411F,1990,2011,1542,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNQ,ASMS ADV STRATEGIC MSL SYS,1990,2013,1543,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNS,AGM-88 HARM,1990,2003,859,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNT,SICBM SM INT BALL MSL,1990,2000,1545,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNU,AGM-84 HARPOON,1990,1997,863,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNV,PEACEKEEPER MISSILE,1990,2009,1547,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNY,BGM-109 TOMAHAWK,1990,2002,865,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CNZ,TACIT RAINBOW MISSILE,1992,1992,1549,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CPA,TITAN IV LAUNCH VEH PROGRAM,1990,2011,1550,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CPB,ADVANCED CRUISE MISSILE,1992,1992,1551,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CPC,PEACEKEEPER RAIL GARRISON,1991,1999,1552,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CPF,AGM-129/A ADV CRUISE MISSILE,1994,2003,1553,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CRN,PWN-11 PROBE,1991,1992,1554,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DAA,PREDATOR UAV,2003,NULL,880,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
3DBC,BUS 28 PAX,1991,1991,1556,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DBE,CLEANER RUNWAY/STREET,1990,1998,1557,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DBF,SEDAN 4 DR 4X2,1990,2001,1558,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DBI,ARMORED VEHICLE,1991,1992,1559,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DEA,CRANE 750 TON,1992,1999,1560,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DIA,SEMI TRAILER 20 TON,1991,1997,1561,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DKA,INDUSTRIAL WHEELED,1990,1991,1562,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DKC,AIRCRAFT TOW MB-2,1991,2003,1563,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DKD,AIRCRAFT TOW MB-4,1991,1997,1564,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DKE,TOW FLIGHTLINE,1990,2003,1565,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNA,CRASH P-2,1990,1991,1566,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNB,CRASH P-4,1991,1991,1567,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNC,LOADER A/C 40K,1991,2013,1568,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNF,CARGO 1/2 TON 4X2,1991,1992,1569,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNG,CARGO 3/4 TON 4X4,1992,1992,1570,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNH,PANEL 1 TON 4X2,1992,1996,1571,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNK,TANK FUEL R-9 5000 GAL,1990,2003,1572,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNP,PICKUP 1/2 TON 4X2,1990,1992,1573,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DNQ,FIRE HIGH CAPACITY,1990,1991,1574,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPB,TANK LIQUID NITROGEN C-5,1991,1995,1575,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPD,FORKLIFT 4000 LB,1991,1992,1576,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPE,FORKLIFT 6000 LB,1991,2003,1577,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPF,"FORKLIFT 10,000 LB",1991,1997,1578,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPH,CRASH P-10,1991,1992,1579,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPJ,LOADER A/C 25K,1991,2002,1580,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPM,TRACTOR 5 TON,1991,1991,1581,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPS,CARGO UTILITY 1/2 TON 4X2,1991,1991,1582,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPV,LIFT MJ-1B,1991,1996,1583,2016-04-25 21:23:06.3470000,CSIS\GSanders
3DPX,MULTISTOP 1-T,NULL,NULL,1584,2016-04-25 21:23:06.3470000,CSIS\GSanders
3EBA,7.62MM M60 MACHINE GUN,1991,1999,303,2016-04-25 21:23:06.3470000,CSIS\GSanders
3EBB,GPU-5A 3UMM POD,1992,2002,1586,2016-04-25 21:23:06.3470000,CSIS\GSanders
3EBC,GAU-5 MACHINE GUN,1991,2003,1587,2016-04-25 21:23:06.3470000,CSIS\GSanders
3EBE,81MM MORTAR,1991,1993,1588,2016-04-25 21:23:06.3470000,CSIS\GSanders
3EBF,9 MM HANDGUN,1992,1992,1589,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FAA,AGM-62/A WALLEYE,1991,1992,1590,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FAH,E-O BOMB GUIDANCE KIT,1991,1991,1591,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FAL,MK-82 500 LB,1993,2003,1592,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FBF,38 CALIBER,1992,1992,1593,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FBU,NULL,1993,1993,1594,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FCS,IMPULSE ARD-863-1,1993,2003,1595,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FIB,BDU-38 PRACTICE,1990,1990,1596,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FIC,GBU-15,1990,2003,1597,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FIE,BSU-50 AIR INFLATE RETARD,1991,1997,1598,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FIG,CBU-89 TMD/GATOR,1991,1994,1599,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FII,BIGEYE,1990,1990,1600,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FIK,CAS,1991,1991,1601,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FKB,FMU-113/B,1992,1995,1602,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FKM,FMU-124,1990,1991,1603,2016-04-25 21:23:06.3470000,CSIS\GSanders
3FKR,FMU-130,1992,1992,1604,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAA,AN/AFQ-137,1990,2000,1605,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAC,AN/TSW-7 AIR CENTR CNTRL SYS,1992,1996,1606,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAD,GEODSS,1990,2003,1607,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAE,AN/ALQ-135,1990,2013,1608,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAF,AN/ALQ-122 ECM SYS,1990,2011,1609,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAG,AN/ALQ-155,1990,2003,1610,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAH,AN/ALR-46,1990,2003,1611,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAI,AN/ALQ-131,1990,2010,1612,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAJ,NAVSTAR,1990,2012,1613,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAM,AN/ALR-45,1990,1998,933,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAO,AN/DLQ-3B ECM SET,1990,1990,1615,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAQ,AN/ALR-62 COUNTERMEASURES,1990,2003,1616,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAR,AN/ALR-31 ELEC COUNTERMEASUR,1990,2002,1617,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAT,GSSI GRND SUP SYS INTEG,1990,2003,1618,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAU,AN/ALQ-119,1990,2013,1619,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAV,AN/ALQ-26 PAVE TACK,1990,1994,1620,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAW,AN/ALE-40 COUNTERMEASURES,1990,2011,1621,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAX,AN/ALQ-125 TEREC,1990,1998,1622,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GAY,AN/ALQ-153 TAIL WARNING SYSTM,1990,1999,1623,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBH,AN/ALQ-101 ECM,1990,2000,1624,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBI,WINDJAMMER,1991,1996,1625,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBJ,HAVE QUICK,1990,1990,1626,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBN,LANTIRN,1990,NULL,1627,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3GBQ,SPADOC,1990,1998,1628,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBT,PEACE HAWK,1990,2003,1629,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBU,PEACE QUIET,1991,1997,1630,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBV,PEACE SHIELD PROGRAM,1991,2003,1631,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GBZ,COMBAT GRANDE,1992,1992,1632,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GCA,DMMIS,1991,1997,1633,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GCB,MACC2IPS,1991,1991,1634,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GCC,RDB,1991,1998,1635,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GCD,CDMS,1991,1991,1636,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GCI,AN/ALE-50,1997,2012,968,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDA,MARK XII PROGRAM,1990,1995,981,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDB,AN/FSC-78,1990,1998,1639,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDC,M-X CMD CTRL & COMM SYS,1990,1993,1640,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDE,DSCS-3 DEF STAT COMM SYS,1990,2003,1641,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDF,OPTION GRND COMM NETWORK,1990,2003,1642,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDH,JOINT TACTCL INF DSPLY SYS ASI,1990,2003,1643,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDI,AHTSQ-111(Z),1990,1991,1644,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDK,ESS-DIGIT EURO BACK COMMUN SYS,1990,1993,1645,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDL,JOINT TAC INFO DIST SYS/TERM P,1990,2003,1646,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GDQ,GWEN,1990,1990,1647,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GFB,AN/UGC-129,1990,1997,1003,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GFF,CHEYENNE MOUNTAIN UPGRADE,1991,2000,1649,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GFJ,AN/UGC-141,1991,1992,1650,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GFK,MILSTAR,1991,2011,1869,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMA,AN/ASD-1 ARBNE ELECT SUB-SYS,1991,1999,1652,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMB,AN/FPS-108 PHASED ARRAY RADAR,1990,2003,1653,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMC,AN/ALR-56 WARNING RECVR,1990,2011,1654,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMD,AN/MPS-T1 RADAR CONTROL VAN,1990,2003,1655,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GME,AN/APR-38,1990,2003,1656,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMF,AN/MES-T1 RADAR SETS,1990,1990,1657,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMG,AN/APR-39,1991,1997,498,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMK,AN/APS-107,1992,1992,1659,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMN,AN/APQ-113 ATTACK,1990,1995,1660,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMP,AN/APQ-114 ATTACK,1991,1991,1661,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMQ,ARN-118 TACAN,1990,1999,1662,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMS,ARN-127 VOR/ILS,1991,1991,1663,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMT,AN/APN-147 DOPPLER,1991,1994,1664,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMU,AN/APN-153 DOPPLER,1990,1994,1665,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMW,AN/APN-159 BOMB NAV & FR CTRL,1992,2001,1666,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMX,AN/APN-169 STATION KEEPING,1990,2003,1667,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GMY,AN/APN-175 DOPPLER,1992,1997,1668,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNB,AN/APA-74,1992,1992,1669,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNC,AN/APA-92,1990,1992,1670,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNE,AN/APQ-119,1991,1991,1671,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNG,AN/GPS-6,1991,1998,1672,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNH,AWADS FOR C-130,1990,1999,1673,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNJ,AN/APN-59 WEATHER RADAR,1991,2003,1674,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNN,AN/APQ-161,1990,1995,1675,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNP,AN/FSD JOINT STARS,1990,2013,1676,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNQ,AN/ALR-69,1990,2008,1677,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNR,AN/APQ-102 RADAR SYS,1992,1992,1678,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNS,AN/APN-218 DOPPLER,1991,1995,1679,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNT,AN/APN-221 DOPPLER,1993,2002,1680,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNV,IMPROVED RADAR SIMULATOR,1990,2002,1681,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNW,AN/FPS-117 RADAR SEEK IGLOO,1990,2010,1682,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNX,ESGN TEST EQUIP,1991,1994,1683,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GNY,PAVEPAWS,1990,2000,1684,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPA,AN/ARC-34,1990,1990,1685,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPD,AN/ARC-88,1991,1991,1686,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPE,AN/TRU-6 TRANSMITTER,1990,1990,1687,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPF,AN/TSC-60,1990,1991,1688,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPG,AN/GRC-171,1990,2003,1689,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPH,AN/ARN-92 LORAN D,NULL,NULL,1690,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPJ,AN/TRC-170 RADIO,1990,2003,1691,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPL,AN/GRT-21/22,1992,1995,1692,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPM,AN/ARC-143 RADIO SET,1990,1990,1693,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPN,AN/PRC-90 RADIO,1991,2001,1694,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPR,AN/ARC-186 RADIO,1990,2003,1695,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPU,AN/GRC-212,1991,2001,1696,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPV,AN/TRC-97A,1990,1993,1697,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPW,AN/GRC-206,1991,2003,1698,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPX,AN/UXC-4,1990,1994,1699,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GPY,AN/ARC-164 (V),1991,2003,1700,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GQC,AN/AXQ-16 COCKPIT TV SENSOR,1991,1998,1701,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GQF,AN/TPS-43,1991,2003,1702,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GQM,OTH-B,1992,1992,1703,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GQN,AN/FPQ-16,1991,2003,1704,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GQP,MOTIF,1991,2000,1705,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GRB,AN/TRQ-35(V),1992,1995,1706,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWA,407L TACTICAL AIR CONTROL SY,1990,2003,1707,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWD,404L TRAFF CNTRL & LAND SYS,1990,2003,1708,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWE,425L NORAD COC,1992,1992,1709,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWH,433L WEATHER SYSTEM,1990,2002,1710,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWI,440L FWD SCATTER OTH RAD,1990,1995,1711,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWL,466L ELECTROMAGNETIC INTEL S,1990,1996,1712,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWO,411L AWACS,1990,2009,1713,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWQ,474L BMEWS,1990,2002,1714,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWR,413L DEW LINE,1990,1996,1715,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWY,486L DEEP SEA,1990,1994,1716,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GWZ,487L SLFCS,1990,1993,1717,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXB,490L AUTOVON DCS AUTOMATIC V,1990,1997,1718,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXD,492L US STRICOM COMMAND CONT,1991,1993,1719,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXF,494L ERCS EMERG RKT COMM SYS,1990,1997,1720,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXH,496L SPADATS SPACETRACK,1990,1998,1721,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXJ,483L DIGITAL COMM SYS,1990,1994,1722,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXK,487M SPECIAL PURP COMM SYS,1990,1993,1723,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXO,427M CHEYENNE,1990,2002,1724,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXQ,485L TAC AIR CTRL SYS,1991,1993,1725,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXS,436M SAC CMD & CTRL,1991,1991,1726,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GXU,478T CTC (TRI-TAC),1991,1992,1727,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYA,AF INT COM CTRL SYS,1991,2010,1728,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYB,IDHS INTELLIGENCE DATA HANDL,1990,NULL,1729,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
3GYC,COMPASS EARS,1990,1995,1730,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYD,NPOESS (DOC/NOAA),2000,2003,1731,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYF,AIRCOM SPACECOM,1992,1993,1732,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYG,EASTERN TEST RANGE,1990,2003,1733,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYI,AFSATCOMM,1990,2009,1734,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYL,DEFENSE SUPPORT PROGRAM,1991,2009,1735,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYM,DSSCS DEF SPEC SECUR COM SYS,1992,1992,1736,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYO,COBRA DANE,1990,2002,1737,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYP,SEEK SKYHOOK,1990,1995,1738,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYR,COBRA JUDY,1991,2003,1739,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYT,WWMCCS (DSP) 12431F,1990,1996,1740,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYU,ROYAL THAI AIR DEF SYS (RTADS),1991,1998,1741,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYV,SACDIN,1990,1992,1742,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYW,N WARNING SYS PROG/EX DEWLINE,1990,2000,1743,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYX,CCPDS - REPLACE PROG/NORAD,1990,1998,1744,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYY,AFSCN,1991,2012,1745,2016-04-25 21:23:06.3470000,CSIS\GSanders
3GYZ,DEF MET SAT PROGRAM (DMSP),1991,NULL,1746,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HBH,FLARE MJU-10,1992,1992,1747,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDB,30-E EMU GENERATOR,1992,1998,1748,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDC,100 KW MOD MER-007,1991,1996,1749,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDD,15 KW,1990,1990,1750,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDE,60 KW,1990,1998,1751,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDF,72 KW,1990,1993,1752,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDG,750 KW,1991,2003,1753,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDH,200 KW MOD MEP-009,1991,2000,1754,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDI,MD-4,1991,1994,1755,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HDK,M 32-60A,1990,1996,1756,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXA,AIR CARGO MATERIALS HAND 463L,1990,2003,1757,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXB,HUSH HOUSE,1990,2003,1758,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXC,AIR CONDITIONER AM32C10C,1990,1999,1759,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXD,AIR CONDITIONER A3,1991,1999,1760,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXE,ENGINE GAS TURB AN/32 85-180,1990,2003,1761,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXF,AIR CONDITIONER MA-3,1990,1995,1762,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXG,NULL,1995,1995,1763,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXH,ANTENNA TEST STATION,1990,2003,1764,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXI,AUTO TEST SYSTEM A15/DQ/GSM,1990,1998,1765,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXL,CALIBRATOR WETTMETER,1990,1996,1766,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXN,CONTAINER EXPANDABLE SHELTER,1990,1999,1767,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXP,DEICING UNIT ACFT,1992,1992,1768,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXQ,DISTRIBUTION CENTER SECONDARY,1991,1999,1769,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXR,ENGINE TEST STAND,1990,2000,1770,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXS,HANGER AIRCRAFT,1990,2001,1771,2016-04-25 21:23:06.3470000,CSIS\GSanders
3HXT,HEATER H-1,1990,2000,1772,2016-04-25 21:23:06.3470000,CSIS\GSanders
