ProjectID	ProjectName	ProjectPrettyName	ProjectAbbreviation	IsJointDevelopmentCaseStudy	CSISmodifiedDate	CSISmodifiedBy	IsPerformanceBasedLogistics	PlatformPortfolio	ObligatedAmount	MinOfFiscalYear	MaxOfFiscalYear	TopPlatformPortfolio	TopPlatformPortfolioObligatedAmount	TopParentID	TopParentIDObligatedAmount	Notes	IsUnknown	WasUncategorizedMissilesOrSpaceSystem	IsUninvestigated	IsRemotelyOperated	RANDID	IsParentProjectID	ParentProjectID	IDAID
1046	AN/TPS-63 RADAR SET	AN/TPS-63 RADAR SET	2GMY	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	10453863.0000	1990	2003	Missile Defense	3180974.0000	LITTON [NORTHROP GRUMMAN]	4919604.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1047	AN/TXQ-3 RADAR RELAY SET	AN/TXQ-3 RADAR RELAY SET	2GMZ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	417500.0000	1990	1992	Electronics, Comms, & Sensors	274000.0000	NULL	274000.0000		NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
1048	2GNB	NULL	2GNB	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	-29200.0000	2001	2001	Ships & Submarines	-29200.0000	NULL	-29200.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1049	AN/APQ-103	AN/APQ-103	2GNE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1115000.0000	1990	1990	Electronics, Comms, & Sensors	1115000.0000	ITT	1115000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1050	AN/SPS-48 AIR SEARCH RADA	AN/SPS-48 AIR SEARCH RADAR	2GNF	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	233962004.0000	1989	2003	Missile Defense	69807854.0000	ITT	218127875.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1051	AN/SPG-51 RADAR	AN/SPG-51 RADAR	2GNG	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	315330.0000	1992	1995	Electronics, Comms, & Sensors	220480.0000	NULL	255250.0000		NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
1052	AN/FPN-16 PRECISION APPRO	AN/FPN-16 PRECISION APPROACH	2GNH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	7960776.0000	1990	1997	Electronics, Comms, & Sensors	4710000.0000	UNISYS	4672500.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1053	AN/APG-59 RADAR	AN/APG-59 RADAR	2GNI	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	894600.0000	1993	2001	Missile Defense	529200.0000	RAYTHEON	529200.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1054	AN/TPS-32	AN/TPS-32	2GNJ	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1761214.0000	1990	1994	Electronics, Comms, & Sensors	785635.0000	ITT	1121560.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1055	AN/APQ-109 RADAR	AN/APQ-109 RADAR	2GNM	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	6063483.0000	1991	2003	Missile Defense	5788000.0000	NORTHROP GRUMMAN	5788000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1056	AN/SPS 40	AN/SPS 40	2GNQ	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	23022779.0000	1990	2003	Electronics, Comms, & Sensors	15086901.0000	WESTINGHOUSE	17889332.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1057	2GNR	NULL	2GNR	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	996069.0000	1993	1998	Ships & Submarines	883475.0000	NULL	955077.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1058	AN/SPA 25	AN/SPA 25	2GNS	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	40922683.0000	1989	2003	Electronics, Comms, & Sensors	11039921.0000	NULL	40171683.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1059	AN/SPS 49	AN/SPS 49	2GNT	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	173228157.0000	1990	2003	Electronics, Comms, & Sensors	57694000.0000	RAYTHEON	157479385.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1060	AN/SPS 30	AN/SPS 30	2GNU	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	-183000.0000	1991	1991	NULL	-183000.0000	MCDONNELL DOUGLAS [BOEING]	-183000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1061	AN/UPR-2	AN/UPR-2	2GNY	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	2680094.0000	1990	1995	Electronics, Comms, & Sensors	2430000.0000	RAYTHEON	2430000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1062	AN/APD-7 RADAR	AN/APD-7 RADAR	2GNZ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	866000.0000	1991	1991	Missile Defense	866000.0000	GENERAL ELECTRIC	866000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1063	AN/TRN-28	AN/TRN-28	2GPA	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1342330.0000	1990	1995	Electronics, Comms, & Sensors	900101.0000	NULL	1082330.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1064	AN/ARN-84 TACAN NAVIG	AN/ARN-84 TACAN NAVIG	2GPC	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	4215522.0000	1991	2003	Electronics, Comms, & Sensors	3496703.0000	ROCKWELL	3563676.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1065	AN/GRN-9	AN/GRN-9	2GPE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	979572.0000	1991	2001	Electronics, Comms, & Sensors	327000.0000	NULL	630800.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1066	AN/ARC-51 RADIO	AN/ARC-51 RADIO	2GPF	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	50898990.0000	1990	1994	Electronics, Comms, & Sensors	34814898.0000	RAYTHEON	30950793.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1067	VERDIN II ZLF-LF RADIO	VERDIN II ZLF-LF RADIO	2GPG	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	853180.0000	1990	1996	Electronics, Comms, & Sensors	640000.0000	ROCKWELL	725968.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1068	AN/WRR-7	AN/WRR-7	2GPI	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	52170.0000	1992	1992	Electronics, Comms, & Sensors	52170.0000	NULL	52170.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1069	AN/FRT-84 TRANSMITTER	AN/FRT-84 TRANSMITTER	2GPK	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Facilities and Construction	3380142.0000	1992	2003	Facilities and Construction	3946656.0000	NULL	2921036.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1070	AN/PRC-75 RADIO SET	AN/PRC-75 RADIO SET	2GPO	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	1078239.0000	1991	1995	Electronics, Comms, & Sensors	462099.0000	NULL	981720.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1072	AN/ARN-52 TACAN	AN/ARN-52 TACAN	2GPQ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	1407169.0000	1990	2002	Electronics, Comms, & Sensors	699607.0000	NULL	826454.0000		NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
1073	AN/SRC-27 RADIO	AN/SRC-27 RADIO	2GPS	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	303300.0000	1993	1998	Electronics, Comms, & Sensors	156450.0000	GTE	227888.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1074	AN/URD-4	AN/URD-4	2GPW	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	2133200.0000	1990	1999	Electronics, Comms, & Sensors	1800000.0000	HARRIS	1800000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1075	AN/BRD-4	AN/BRD-4	2GPX	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	43020.0000	1992	1992	Electronics, Comms, & Sensors	43020.0000	NULL	43020.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1076	AN/SPG-55 RADAR ANTENNA	AN/SPG-55 RADAR ANTENNA	2GQB	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	43442719.0000	1990	2003	Missile Defense	19173095.0000	NULL	20114190.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1077	AN/BPS-15 RADAR	AN/BPS-15 RADAR	2GQC	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	7427492.0000	1992	2003	Missile Defense	3237582.0000	NULL	5079655.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1078	AN/TPS-59 RADAR SYS	AN/TPS-59 RADAR SYS	2GQD	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Missile Defense	281698513.5000	1990	2010	Missile Defense	60689109.0000	LOCKHEED MARTIN	109141327.5000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1079	MK-23 TAS	MK-23 TAS	2GQE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Missile Defense	6021917.0000	1990	2001	NULL	2744560.0000	GENERAL MOTORS	5547880.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1080	AN/WSN-2	AN/WSN-2	2GQH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	49730348.0000	1990	2003	Ships & Submarines	20746000.0000	LITTON [NORTHROP GRUMMAN]	49784650.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1081	AN/TPS-71 ROHR	AN/TPS-71 ROHR	2GQL	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Missile Defense	22141885.0000	1990	1994	NULL	16065000.0000	JOHNS HOPKINS UNIVERSITY	16065000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1082	OTHR (OVER THE HORIZON RA	OTHR (OVER THE HORIZON RADAR)	2GQM	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	31455321.0000	1991	2003	Electronics, Comms, & Sensors	7767930.0000	LITTON [NORTHROP GRUMMAN]	14022770.0000		NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
1083	AN/SPN-46(V)	AN/SPN-46(V)	2GQP	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	76549968.0000	1990	2001	Electronics, Comms, & Sensors	29900000.0000	TEXTRON	63753071.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1084	AN/URC-82	AN/URC-82	2GRA	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	80304921.0000	1998	2003	Electronics, Comms, & Sensors	19518214.0000	HARRIS	80202505.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1085	2GRB	NULL	2GRB	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1453910.0000	1995	1997	Electronics, Comms, & Sensors	976500.0000	NULL	1453910.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1086	AN/BRD-7	AN/BRD-7	2GRC	NULL	2016-04-25 21:22:55.1570000	CSIS\GSanders	NULL	Electronics, Comms, & Sensors	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1087	AN/WRN-5	AN/WRN-5	2GRD	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	7389290.0000	2000	2000	Electronics, Comms, & Sensors	7389290.0000	BAE SYSTEMS	7389290.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1088	AN/WRC-1	AN/WRC-1	2GRE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	865960.0000	1994	2003	Electronics, Comms, & Sensors	440766.0000	LITTON [NORTHROP GRUMMAN]	440766.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1089	AN/MRC-HF	AN/MRC-HF	2GRF	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	172000.0000	1992	1992	Electronics, Comms, & Sensors	172000.0000	NULL	172000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1090	AN/PRC-104	AN/PRC-104	2GRG	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	2238400.0000	1991	2000	Electronics, Comms, & Sensors	2077000.0000	GM HUGHES ELECTRONICS	1670000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1091	AN/PRC-68	AN/PRC-68	2GRH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	365098.0000	1990	1994	Electronics, Comms, & Sensors	132000.0000	NULL	286105.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1092	AN/GRC-193	AN/GRC-193	2GRI	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	7969577.0000	1991	2003	Electronics, Comms, & Sensors	7298791.0000	ROCKWELL	7298791.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1093	AN/ARC-159	AN/ARC-159	2GRK	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	20429900.0000	1991	2003	Electronics, Comms, & Sensors	10597459.0000	NULL	10430816.0000		NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
1094	AN/ARA-63	AN/ARA-63	2GRM	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	15687182.0000	1990	2003	Electronics, Comms, & Sensors	5007587.0000	HERLEY INDUSTRIES	10703038.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1095	2GRP	NULL	2GRP	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	27372.0000	1993	1993	Electronics, Comms, & Sensors	27372.0000	RAYTHEON	27372.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1096	2GRR	NULL	2GRR	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Other R&D and Knowledge Based	47732.0000	1996	1996	Other R&D and Knowledge Based	47732.0000	NULL	47732.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1097	AN/URN-25	AN/URN-25	2GRT	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	569821.0000	1994	1995	Electronics, Comms, & Sensors	432912.0000	NULL	569821.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1098	AN/BQR-20	AN/BQR-20	2GSB	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	8549289.0000	1990	1994	Electronics, Comms, & Sensors	4101000.0000	NULL	8549289.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1099	AN/BQS-4	AN/BQS-4	2GSC	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1518853.0000	1992	1997	Electronics, Comms, & Sensors	1310000.0000	NULL	1310000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1100	AN/BQR-23	AN/BQR-23	2GSD	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	65487606.0000	1990	1995	Electronics, Comms, & Sensors	23603000.0000	NULL	65487606.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1101	AN/BQN-17	AN/BQN-17	2GSG	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	4166712.0000	1990	2003	Ships & Submarines	1560288.0000	PARKER HANNIFIN	1673303.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1102	AN/SQS-35	AN/SQS-35	2GSH	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	163602632.0000	1990	2003	Ships & Submarines	125654000.0000	RAYTHEON	125558000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1103	AN/SQS-56	AN/SQS-56	2GSI	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	94575074.0000	1989	2001	Electronics, Comms, & Sensors	54032000.0000	RAYTHEON	73695324.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1104	AN/BQQ-6 SONAR	AN/BQQ-6 SONAR	2GSJ	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	680993761.0000	1990	2003	Electronics, Comms, & Sensors	315292000.0000	IBM	346363135.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1105	AN/SQR-17 SONAR	AN/SQR-17 SONAR	2GSK	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	7070144.0000	1990	2003	Ships & Submarines	3815899.0000	PARKER HANNIFIN	4903962.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1106	AN/SQR-19 SONAR	AN/SQR-19 SONAR	2GSM	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	33505806.0000	1990	1997	Electronics, Comms, & Sensors	22195000.0000	MARTIN MARIETTA	19639052.0000	NULL	NULL	NULL	1	NULL	AN/SQR-19	NULL	NULL	NULL
1107	AN/SQR-18	AN/SQR-18	2GSN	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	9944198.0000	1990	1997	Electronics, Comms, & Sensors	7671000.0000	NULL	7961898.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1108	2GSQ	NULL	2GSQ	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	150000.0000	1993	1993	Electronics, Comms, & Sensors	150000.0000	NULL	150000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1109	AN/SQQ-89 SONAR	AN/SQQ-89 SONAR	2GSS	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	1525133106.8594	1990	2018	Electronics, Comms, & Sensors	200628000.0000	WESTINGHOUSE	636249228.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1110	AN/BSY-1 (V) SONAR	AN/BSY-1 (V) SONAR	2GST	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	451350760.0000	1990	2018	Electronics, Comms, & Sensors	121408994.0000	LOCKHEED MARTIN	235255819.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1111	AN/SLR-24 SONAR	AN/SLR-24 SONAR	2GSU	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	61935679.0000	1992	1999	Ships & Submarines	19789240.0000	WESTINGHOUSE	38557360.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1112	AN/SQQ-32 SONAR	AN/SQQ-32 SONAR	2GSV	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	176896248.0000	1990	2003	Ships & Submarines	44830203.0000	RAYTHEON	170842870.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1113	AN/BQS-15 SONAR	AN/BQS-15 SONAR	2GSW	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	7594502.0000	1990	2002	Electronics, Comms, & Sensors	3271773.0000	NULL	7594502.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1114	AN/SQQ-16 MINE SONAR	AN/SQQ-16 MINE SONAR	2GTA	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	57371523.0000	1990	2003	Electronics, Comms, & Sensors	34610000.0000	HONEYWELL	34610000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1115	AN/BQH-2	AN/BQH-2	2GTB	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	6544904.0000	1991	1994	Ships & Submarines	3338276.0000	NULL	5959607.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1116	AN/FQQ-1/2/3/9 CAESAR/SOS	AN/FQQ-1/2/3/9 CAESAR/SOSUS	2GTC	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	35641194.0000	1990	2003	Electronics, Comms, & Sensors	35288000.0000	AT&T	35709247.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1117	AN/SQQ-14 SONAR	AN/SQQ-14 SONAR	2GTE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	4623720.0000	1990	1994	Electronics, Comms, & Sensors	3893000.0000	GTE	3893000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1118	AN/SQS-26 SONAR	AN/SQS-26 SONAR	2GTG	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	15323498.0000	1990	1994	Electronics, Comms, & Sensors	6215000.0000	GOODRICH	13041965.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1119	AN/BQR-7 SONAR	AN/BQR-7 SONAR	2GTH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	2388000.0000	1990	1990	Electronics, Comms, & Sensors	2388000.0000	NULL	2510000.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
1120	AN/BQH-4 (SSEP)	AN/BQH-4 (SSEP)	2GTI	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	151218.0000	1992	1996	Electronics, Comms, & Sensors	103968.0000	MARTIN MARIETTA	103968.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
