ProjectID	ProjectName	ProjectPrettyName	ProjectAbbreviation	IsJointDevelopmentCaseStudy	CSISmodifiedDate	CSISmodifiedBy	IsPerformanceBasedLogistics	PlatformPortfolio	ObligatedAmount	MinOfFiscalYear	MaxOfFiscalYear	TopPlatformPortfolio	TopPlatformPortfolioObligatedAmount	TopParentID	TopParentIDObligatedAmount	Notes	IsUnknown	WasUncategorizedMissilesOrSpaceSystem	IsUninvestigated	IsRemotelyOperated	RANDID	IsParentProjectID	ParentProjectID	IDAID	IsUnidentified
984	CAESAR	CAESAR	2GDE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Ships & Submarines	6377848	1990	1995	Ships & Submarines	3999354.0000	NA	6349848	NA	0	NA	1	NA	NA	NA	NA	NA	0
985	OMEGA (SHORE)	OMEGA (SHORE)	2GDF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	45363	1992	1992	Electronics, Comms, & Sensors	45363.0000	NA	45363	NA	0	NA	1	NA	NA	NA	NA	NA	0
986	SATCOM	SATCOM	2GDG	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	424982942	1990	2004	Electronics, Comms, & Sensors	102731120.0000	RAYTHEON	196166753	NA	0	NA	1	NA	NA	NA	NA	NA	0
987	AN/TYA-11 COMM CENTRAL	AN/TYA-11 COMM CENTRAL	2GDI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	753813	1991	1999	Electronics, Comms, & Sensors	454488.0000	RAYTHEON	454488	NA	0	NA	1	NA	NA	NA	NA	NA	0
988	AN/TYQ-2 TAOC	AN/TYQ-2 TAOC	2GDJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2534721	1992	1996	Electronics, Comms, & Sensors	2813932.0000	LITTON [NORTHROP GRUMMAN]	2813932	NA	0	NA	1	NA	NA	NA	NA	NA	0
989	AN/TYQ-1 TACC	AN/TYQ-1 TACC	2GDK	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	57708360	1990	1999	Electronics, Comms, & Sensors	19506000.0000	NA	29748138	NA	0	NA	1	NA	NA	NA	NA	NA	0
990	AN/TYQ-3 TDC	AN/TYQ-3 TDC	2GDL	NA	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NA	Electronics, Comms, & Sensors	23981422	1990	2017	Electronics, Comms, & Sensors	20683375.0000	NA	21705252	NA	0	NA	1	NA	NA	NA	NA	NA	0
991	2GDM	NA	2GDM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	365815	1993	1995	Electronics, Comms, & Sensors	305815.0000	NA	305815	NA	1	NA	1	NA	NA	NA	NA	NA	1
992	AN/UGC-25 TELGRPH/TELTYPE	AN/UGC-25 TELGRPH/TELTYPE	2GDP	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	57759	1992	1992	Electronics, Comms, & Sensors	57759.0000	NA	57759	NA	0	NA	1	NA	NA	NA	NA	NA	0
993	AN/TTC-3 CENT  OFF TEL	AN/TTC-3 CENT  OFF TEL	2GDQ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	4261609	1991	2001	Electronics, Comms, & Sensors	1324262.0000	LITTON [NORTHROP GRUMMAN]	3717314	NA	0	NA	1	NA	NA	NA	NA	NA	0
994	SECT	SECT	2GDR	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	72000	1991	1991	Electronics, Comms, & Sensors	72000.0000	LORAL SPACE	72000	NA	0	NA	1	NA	NA	NA	NA	NA	0
995	AN/TYC-5 DATA COMM TERMIN	AN/TYC-5 DATA COMM TERMINAL	2GDS	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	8242172	1990	2001	Electronics, Comms, & Sensors	5600000.0000	E SYSTEMS	5395000	NA	0	NA	1	NA	NA	NA	NA	NA	0
996	DIAMOND	DIAMOND	2GDT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	96100	1992	1992	Electronics, Comms, & Sensors	96100.0000	LITTON [NORTHROP GRUMMAN]	96100	NA	0	NA	1	NA	NA	NA	NA	NA	0
997	AN/ASW-20	AN/ASW-20	2GDW	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	6749346	1990	2000	Electronics, Comms, & Sensors	2594000.0000	HARRIS	3841346	NA	0	NA	1	NA	NA	NA	NA	NA	0
998	AN/UGC-74	AN/UGC-74	2GDZ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	19517609	1995	2002	Electronics, Comms, & Sensors	6426766.0000	L3 COMMUNICATIONS	6656465	NA	0	NA	1	NA	NA	NA	NA	NA	0
999	2GEB	NA	2GEB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	113100	1995	1995	Electronics, Comms, & Sensors	113100.0000	NA	113100	NA	1	NA	1	NA	NA	NA	NA	NA	1
1000	TSEC/KG-23	TSEC/KG-23	2GED	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	587000	1990	1990	Electronics, Comms, & Sensors	587000.0000	ITT	587000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1001	TSEC HYL-3/4	TSEC HYL-3/4	2GEK	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	288370	1992	1992	Electronics, Comms, & Sensors	288370.0000	NA	288370	NA	0	NA	1	NA	NA	NA	NA	NA	0
1002	AN/TTC-38 CENT OFF TEL	AN/TTC-38 CENT OFF TEL	2GFA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	24927144	1991	2002	Electronics, Comms, & Sensors	13204842.0000	E SYSTEMS	12324374	NA	0	NA	1	NA	NA	NA	NA	NA	0
1003	AN/UGC-129	AN/UGC-129	2GFB	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	28044125	1990	2003	Electronics, Comms, & Sensors	18319221.0000	NA	27825260	NA	0	NA	1	NA	NA	NA	NA	NA	0
1004	AN/FSA-52 COMM CTRL EQUIP	AN/FSA-52 COMM CTRL EQUIP	2GFC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2464753	1991	2001	Electronics, Comms, & Sensors	866054.0000	RAYTHEON	626800	NA	0	NA	1	NA	NA	NA	NA	NA	0
1005	AN/TTC-42 TRITAC	AN/TTC-42 TRITAC	2GFD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	115295408	1990	1999	Electronics, Comms, & Sensors	57969196.0000	ITT	105404743	NA	0	NA	1	NA	NA	NA	NA	NA	0
1006	AN/SYR-1 TRACKING SET	AN/SYR-1 TRACKING SET	2GFE	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	36511356	1990	2003	Electronics, Comms, & Sensors	6553651.0000	BOEING	15110062	NA	0	NA	1	NA	NA	NA	NA	NA	0
1007	AN/SLQ-32	AN/SLQ-32	2GFF	NA	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NA	Electronics, Comms, & Sensors	293564276.4902	1989	2016	Electronics, Comms, & Sensors	90293000.0000	RAYTHEON	188922687	NA	0	NA	1	NA	NA	NA	NA	NA	0
1008	AN/UYK-43	AN/UYK-43	2GFH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	850095782	1990	2003	Electronics, Comms, & Sensors	149919506.0000	UNISYS	574406918	NA	0	NA	1	NA	NA	NA	NA	NA	0
1009	AN/PSC-2 DIG COMM TERM	AN/PSC-2 DIG COMM TERM	2GFJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	698000	1991	1991	Electronics, Comms, & Sensors	698000.0000	ITT	698000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1010	2GFM	NA	2GFM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	248435	2001	2001	Electronics, Comms, & Sensors	248435.0000	NA	248435	NA	1	NA	1	NA	NA	NA	NA	NA	1
1011	AIRBORNE ECM/ECCM NKC-135	AIRBORNE ECM/ECCM NKC-135	2GHA	NA	2017-06-23 10:33:36.2600000	CSIS\GSanders	NA	Aircraft	3398707	1990	2003	Aircraft	1015989.0000	NA	1837387	NA	0	NA	0	NA	NA	NA	NA	NA	0
1012	CASS	CASS	2GHB	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	415530206	1992	2003	Electronics, Comms, & Sensors	110675185.0000	LOCKHEED MARTIN	332367141	NA	0	NA	1	NA	NA	NA	NA	NA	0
1013	DIGITAL COMPUTER 152-MOD-	DIGITAL COMPUTER 152-MOD-O	2GHD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	13473094	1990	1993	Electronics, Comms, & Sensors	13461504.0000	NA	13473094	NA	0	NA	1	NA	NA	NA	NA	NA	0
1014	AN/WSN-1 INERT NAV SYS	AN/WSN-1 INERT NAV SYS	2GHE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	84062780	1990	2003	Electronics, Comms, & Sensors	34384564.0000	GENERAL ELECTRIC	53291042	NA	0	NA	1	NA	NA	NA	NA	NA	0
1015	AN/GXC-7	AN/GXC-7	2GHF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3486767	1991	2002	Electronics, Comms, & Sensors	2510203.0000	UNISYS	2073723	NA	0	NA	1	NA	NA	NA	NA	NA	0
1016	LAMPS	LAMPS	2GHG	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	37427029	1989	2003	Electronics, Comms, & Sensors	20277000.0000	NA	31253969	NA	0	NA	1	NA	LAMPS	NA	NA	NA	0
1017	AN/WLR-9	AN/WLR-9	2GHH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	29625985	1990	2000	Electronics, Comms, & Sensors	21240250.0000	GENERAL MOTORS	21306250	NA	0	NA	1	NA	NA	NA	NA	NA	0
1018	AN/UYQ-21 NTDS	AN/UYQ-21 NTDS	2GHI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	473621206	1990	2003	Electronics, Comms, & Sensors	167053666.0000	GENERAL MOTORS	336542782	NA	0	NA	1	NA	NA	NA	NA	NA	0
1019	AN/USH-24	AN/USH-24	2GHJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	187906968	1990	2003	Electronics, Comms, & Sensors	35799560.0000	RAYTHEON	158808271	NA	0	NA	1	NA	NA	NA	NA	NA	0
1020	TT-624 (A)(V) TELEPRNTR	TT-624 (A)(V) TELEPRNTR	2GHM	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	661720	1992	1993	Aircraft	390000.0000	NA	661720		0	NA	0	NA	NA	NA	NA	NA	0
1021	MK-113 FIRE CONTROL	MK-113 FIRE CONTROL	2GHN	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	5452539	1990	2003	Electronics, Comms, & Sensors	2228000.0000	NA	4049650	NA	0	NA	1	NA	NA	NA	NA	NA	0
1022	AN/ALQ-165 (V) (ASPJ)	AN/ALQ-165 (V) (ASPJ)	2GHR	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	66710506	1991	2000	Electronics, Comms, & Sensors	45156165.0000	ITT	44879214	NA	0	NA	1	NA	NA	NA	NA	NA	0
1023	AN/ALR-67 COUNT WARNING S	AN/ALR-67 COUNT WARNING SYS	2GHT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	320287055.8671	1993	2011	Electronics, Comms, & Sensors	86515304.0000	RAYTHEON	185460594	NA	0	NA	1	NA	NA	NA	NA	NA	0
1024	SAWE-RF	SAWE-RF	2GHV	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Other Products	177583897	1990	1995	Other Products	51570806.0000	LORAL SPACE	100406732	NA	0	NA	1	NA	NA	NA	NA	NA	0
1026	2GID	NA	2GID	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Ships & Submarines	219908	2001	2001	Ships & Submarines	219908.0000	RAYTHEON	219908	NA	1	NA	1	NA	NA	NA	NA	NA	1
1027	TACTICAL CONTROL SYSTEM	TACTICAL CONTROL SYSTEM	2GIE	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	16227177.9687	1998	2016	Electronics, Comms, & Sensors	15951322.0000	BAE SYSTEMS	15816171		0	NA	0	NA	NA	NA	NA	NA	0
1028	MISSION DISTRIBUTION SYS	MISSION DISTRIBUTION SYS (MDS)	2GIF	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	12721950	1997	2003	NA	6954026.0000	TEXAS INSTRUMENTS	8749952	NA	0	NA	1	NA	NA	NA	NA	NA	0
1029	GF-4473 SDC ARRAY MULTIP	GF-4473 SDC ARRAY MULTIP SET	2GKE	NA	2019-04-13 13:09:01.8733333	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	53469637	1990	1997	Electronics, Comms, & Sensors	51214000.0000	ROCKWELL	53085163	NA	0	NA	1	NA	NA	NA	NA	NA	0
1030	LNT 5/ INERT NAV AID	LNT 5/ INERT NAV AID	2GMC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	95771	1990	1996	Electronics, Comms, & Sensors	57771.0000	HONEYWELL	57771	NA	0	NA	1	NA	NA	NA	NA	NA	0
1031	C-3 INERT NAVIG EQUIP	C-3 INERT NAVIG EQUIP	2GMD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1375932	1990	2000	Electronics, Comms, & Sensors	703500.0000	FLIR SYSTEMS	703500	NA	0	NA	1	NA	NA	NA	NA	NA	0
1032	AN/ASN-84 INER NAV SYS	AN/ASN-84 INER NAV SYS	2GME	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	7464284	1990	1999	Electronics, Comms, & Sensors	5893376.0000	LITTON [NORTHROP GRUMMAN]	5699379	NA	0	NA	1	NA	NA	NA	NA	NA	0
1033	AN/SPS-58	AN/SPS-58	2GMG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	11013101	1995	2001	Electronics, Comms, & Sensors	7731747.0000	RAYTHEON	10987922	NA	0	NA	1	NA	NA	NA	NA	NA	0
1034	AN/SPS-52 RADAR	AN/SPS-52 RADAR	2GMH	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	7772237	1991	2003	Missile Defense	3962505.0000	NORTHROP GRUMMAN	3962505	NA	0	NA	1	NA	NA	NA	NA	NA	0
1035	AN/APN-194	AN/APN-194	2GMI	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	53170933	1990	2003	Electronics, Comms, & Sensors	11397842.0000	HONEYWELL	48897238		0	NA	0	NA	NA	NA	NA	NA	0
1036	AN/TPS-47	AN/TPS-47	2GMJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	573168	1990	1992	Electronics, Comms, & Sensors	448000.0000	LITTON [NORTHROP GRUMMAN]	516168	NA	0	NA	1	NA	NA	NA	NA	NA	0
1037	AN/USP-1 RADAR	AN/USP-1 RADAR	2GMK	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	3951248	1991	2001	Missile Defense	3046537.0000	LOCKHEED MARTIN	2461133	NA	0	NA	1	NA	NA	NA	NA	NA	0
1038	AN/APS-88	AN/APS-88	2GMM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	146929	1990	1995	Electronics, Comms, & Sensors	97929.0000	ALLIED SIGNAL	97929	NA	0	NA	1	NA	NA	NA	NA	NA	0
1040	AN/SPN-43	AN/SPN-43	2GMO	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	939385	1991	1994	Electronics, Comms, & Sensors	550000.0000	ITT	7e+05	NA	0	NA	1	NA	NA	NA	NA	NA	0
1041	2GMQ	NA	2GMQ	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	362398	1996	1997	Facilities and Construction	99880.0000	NA	362398	NA	1	NA	1	NA	NA	NA	NA	NA	1
1042	AN/WSN-1 (V)	AN/WSN-1 (V)	2GMR	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2764224	1993	1997	Electronics, Comms, & Sensors	1297304.0000	ROCKWELL	2764224	NA	0	NA	1	NA	NA	NA	NA	NA	0
1044	AN/TPX-42V	AN/TPX-42V	2GMT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	19330446	1992	1997	Electronics, Comms, & Sensors	8534946.0000	NA	19302137	NA	0	NA	1	NA	NA	NA	NA	NA	0
1045	AN/TPN-22	AN/TPN-22	2GMU	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-76313	1992	1992	Electronics, Comms, & Sensors	-76313.0000	ITT	-76313	NA	0	NA	1	NA	NA	NA	NA	NA	0
1046	AN/TPS-63 RADAR SET	AN/TPS-63 RADAR SET	2GMY	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	10453863	1990	2003	Missile Defense	3180974.0000	LITTON [NORTHROP GRUMMAN]	4919604	NA	0	NA	1	NA	NA	NA	NA	NA	0
1047	AN/TXQ-3 RADAR RELAY SET	AN/TXQ-3 RADAR RELAY SET	2GMZ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	417500	1990	1992	Electronics, Comms, & Sensors	274000.0000	NA	274000		0	NA	0	NA	NA	NA	NA	NA	0
1048	2GNB	NA	2GNB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Ships & Submarines	-29200	2001	2001	Ships & Submarines	-29200.0000	NA	-29200	NA	1	NA	1	NA	NA	NA	NA	NA	1
1049	AN/APQ-103	AN/APQ-103	2GNE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1115000	1990	1990	Electronics, Comms, & Sensors	1115000.0000	ITT	1115000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1050	AN/SPS-48 AIR SEARCH RADA	AN/SPS-48 AIR SEARCH RADAR	2GNF	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	233962004	1989	2003	Missile Defense	69807854.0000	ITT	218127875	NA	0	NA	1	NA	NA	NA	NA	NA	0
1051	AN/SPG-51 RADAR	AN/SPG-51 RADAR	2GNG	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	315330	1992	1995	Electronics, Comms, & Sensors	220480.0000	NA	255250		0	NA	0	NA	NA	NA	NA	NA	0
1052	AN/FPN-16 PRECISION APPRO	AN/FPN-16 PRECISION APPROACH	2GNH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	7960776	1990	1997	Electronics, Comms, & Sensors	4710000.0000	UNISYS	4672500	NA	0	NA	1	NA	NA	NA	NA	NA	0
1053	AN/APG-59 RADAR	AN/APG-59 RADAR	2GNI	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	894600	1993	2001	Missile Defense	529200.0000	RAYTHEON	529200	NA	0	NA	1	NA	NA	NA	NA	NA	0
1054	AN/TPS-32	AN/TPS-32	2GNJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1761214	1990	1994	Electronics, Comms, & Sensors	785635.0000	ITT	1121560	NA	0	NA	1	NA	NA	NA	NA	NA	0
1055	AN/APQ-109 RADAR	AN/APQ-109 RADAR	2GNM	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	6063483	1991	2003	Missile Defense	5788000.0000	NORTHROP GRUMMAN	5788000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1056	AN/SPS 40	AN/SPS 40	2GNQ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	23022779	1990	2003	Electronics, Comms, & Sensors	15086901.0000	WESTINGHOUSE	17889332	NA	0	NA	1	NA	NA	NA	NA	NA	0
1057	2GNR	NA	2GNR	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	996069	1993	1998	Ships & Submarines	883475.0000	NA	955077	NA	1	NA	1	NA	NA	NA	NA	NA	1
1058	AN/SPA 25	AN/SPA 25	2GNS	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	40922683	1989	2003	Electronics, Comms, & Sensors	11039921.0000	NA	40171683	NA	0	NA	1	NA	NA	NA	NA	NA	0
1059	AN/SPS 49	AN/SPS 49	2GNT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	173228157	1990	2003	Electronics, Comms, & Sensors	57694000.0000	RAYTHEON	157479385	NA	0	NA	1	NA	NA	NA	NA	NA	0
1060	AN/SPS 30	AN/SPS 30	2GNU	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-183000	1991	1991	NA	-183000.0000	MCDONNELL DOUGLAS [BOEING]	-183000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1061	AN/UPR-2	AN/UPR-2	2GNY	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2680094	1990	1995	Electronics, Comms, & Sensors	2430000.0000	RAYTHEON	2430000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1062	AN/APD-7 RADAR	AN/APD-7 RADAR	2GNZ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	866000	1991	1991	Missile Defense	866000.0000	GENERAL ELECTRIC	866000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1063	AN/TRN-28	AN/TRN-28	2GPA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1342330	1990	1995	Electronics, Comms, & Sensors	900101.0000	NA	1082330	NA	0	NA	1	NA	NA	NA	NA	NA	0
1064	AN/ARN-84 TACAN NAVIG	AN/ARN-84 TACAN NAVIG	2GPC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	4215522	1991	2003	Electronics, Comms, & Sensors	3496703.0000	ROCKWELL	3563676	NA	0	NA	1	NA	NA	NA	NA	NA	0
1065	AN/GRN-9	AN/GRN-9	2GPE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	979572	1991	2001	Electronics, Comms, & Sensors	327000.0000	NA	630800	NA	0	NA	1	NA	NA	NA	NA	NA	0
1066	AN/ARC-51 RADIO	AN/ARC-51 RADIO	2GPF	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	50898990	1990	1994	Electronics, Comms, & Sensors	34814898.0000	RAYTHEON	30950793	NA	0	NA	1	NA	NA	NA	NA	NA	0
1067	VERDIN II ZLF-LF RADIO	VERDIN II ZLF-LF RADIO	2GPG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	853180	1990	1996	Electronics, Comms, & Sensors	640000.0000	ROCKWELL	725968	NA	0	NA	1	NA	NA	NA	NA	NA	0
1068	AN/WRR-7	AN/WRR-7	2GPI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	52170	1992	1992	Electronics, Comms, & Sensors	52170.0000	NA	52170	NA	0	NA	1	NA	NA	NA	NA	NA	0
