vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
2100	W918P0	0731 OD CO     ORDNANCE COMPAN	1	0731 OD CO     ORD BN EOD	0	Office.OfficeID	
2100	W918P1	0731 OD CO     ORDNANCE COMPAN	1	0731 OD CO     ORD BN EOD	0	Office.OfficeID	
2100	W918P7	0704 CS BN     CO D FORWARD SP	1	0704 CS BN     CO D FSC FA IBC	1	Office.OfficeID	
2100	W918P8	0704 CS BN     CO D FORWARD SP	1	0704 CS BN     D CO	0	Office.OfficeID	
2100	W918PD	0077 FA BN  02 BTY B 105MM T L	1	0077 FA BN  02 BTY B FIRES BTY	1	Office.OfficeID	
2100	W918PK	0704 CS BN     CO G FWD SPT CO	1	0704 CS BN     CO G FSC FA IBC	1	Office.OfficeID	
2100	W918PN	0077 FA BN  02 HHB HHB FIRES B	1	0077 FA BN  02 HHB 105MM LID	1	Office.OfficeID	
2100	W918PQ	0005 AD BN  05 BTY B ADA BATTE	1	0005 AD BN  05 BTY B MAMD AVEN	0	Office.OfficeID	
2100	W918PR	0005 AD BN  05 BTY B ADA FWD	2	0005 AD BN  05 BTY B MAMD AVEN	0	Office.OfficeID	
2100	W918PU	"0004 IN BN  04 CO B MI CO, ACR"	1	0000 IN BN     4-4 ID STB B CO	0	Office.OfficeID	
2100	W918PV	"0004 IN BN  04 CO B MI CO, ACR"	1	0000 IN BN     4-4 ID STB B CO	0	Office.OfficeID	
2100	W918Q0	0004 IN BN  04 CO A ENG STB	1	0000 IN BN     EN CO	0	Office.OfficeID	
2100	W918Q2	0704 CS BN     CO F FWD SPT CO	2	0704 CS BN     F CO	0	Office.OfficeID	
2100	W918Q3	0704 CS BN     CO F FWD SPT CO	1	0704 CS BN     CO F FSC FA IBC	1	Office.OfficeID	
2100	W918Q5	0704 CS BN     CO E FSC FA IBC	1	0704 CS BN     E CO	0	Office.OfficeID	
2100	W918Q6	0704 CS BN     CO E FSC FA IBC	1	0704 CS BN     E CO	0	Office.OfficeID	
2100	W918Q9	0004 IN BN  04 HHC HQS BDE CBT	1	0000 IN BN     HHC BSTB	0	Office.OfficeID	
2100	W918QD	W0GF FORSCOM UNIT SUPPORT	1	32ND MD BN     HHD LOG FWD	0	Office.OfficeID	
2100	W918QJ	0413 AQ HQ     HQ X1 HQ PARC	2	32ND MD BN     CO A  LOG SPT	0	Office.OfficeID	
2100	W918QT	0103 CS BN     CO B FIELD MAIN	1	0103 CS BN     CO B	0	Office.OfficeID	
2100	W918QV	0103 CS BN     CO A DIST BSB F	1	XRQ 0103 CS BN     CO A	0	Office.OfficeID	
2100	W918QX	0003 AV BN  04 CO C ASSAULT CO	1	0003 AV RGT 04 CO C HOME DET	0	Office.OfficeID	
2100	W918R9	W0U5 HQ CO A 442 SIG BN	1	XU 0032 MD BN     CO B DISTRIBUTI	0	Office.OfficeID	
2100	W918RE	W8E3 1ST CIV AFF OPS TNG BDE	1	1ST CIVIL AFFAIRS AND PSYCHOLOGICAL	0	Office.OfficeID	
2100	W918RH	0509 IN BN  01 CO A RIFLE CO (	1	0509 IN RGT 01 RIFLE CO AVN	0	Office.OfficeID	
2100	W918RM	0279 EN TM     ASPHALT TM	1	0485 EN CO     PLT A VERT CONS	0	Office.OfficeID	
2100	W918RP	0279 EN TM     ASPHALT TM	1	0485 EN CO     PLT A VERT CONS	0	Office.OfficeID	
2100	W918RV	0101 CS HHC    CO B NTWK SPT	1	0101 CS BDE    SIG NETWORK DET	0	Office.OfficeID	
2100	W918RY	0427 TC TM     MOVEMENT CONTRO	1	0427 TC TM     MVMT CONTRL TM	0	Office.OfficeID	
2100	W918SH	0030 MD HHC    HHC X2 MAIN CMD	1	0030 HQ HQ     OPER CMD POST	0	Office.OfficeID	
2100	W918SL	W6YP USALRCTR FT BLISS	1	W6CL TRAINING DET	0	Office.OfficeID	
2100	W918SW	0536 OD CO     SUPPORT MAINTEN	1	0536 CS CO     MNT NON-DIVDS	0	Office.OfficeID	
2100	W918TY	0250 MI BN     MI BN (BFSB)	1	0250 MI BN     CORPS	0	Office.OfficeID	
2100	W918U4	W6XB LRC SAMS-E MAINT JBMD	1	XR W1DC TRAINING BDE TEAM 6	0	Office.OfficeID	
2100	W918W5	0561 MP CO     MP COMPANY	1	0561 MP CO     HOME DET	0	Office.OfficeID	
2100	W918W6	0017 CS HHC    HHC COMBAT SUST	1	0017 CS BN     HHD CORPS SPT	0	Office.OfficeID	
2100	W918WB	0089 AR SQ  01 TRPA0 REAR DET	3	0089 AR RGT 01     REAR DET	0	Office.OfficeID	
2100	W918X3	W6KH FARMINGDAL AFR CENTER	1	W6KH AMITYVILLE AFR CENTER	0	Office.OfficeID	
2100	W918XF	W6KH SGT HORACE BRADT USAR CTR	1	W6KH SGT HORACE BRADT USARC	0	Office.OfficeID	
2100	W918XK	W6KH FT DRUM USAR CENTER	1	W6KH LESO LEANO USAR CENTER	0	Office.OfficeID	
2100	W918XN	741ST QUARTERMASTER COMPANY	2	0178 FA BN  01 BTY A 155SP FIR	0	Office.OfficeID	
2100	W918XP	0178 FA BN  01 BTY C 155SP OPS	1	0178 FA BN  01 BTY C 155SP FIR	0	Office.OfficeID	
2100	W918XR	0218 ME HHC    HHC MANEUVER EN	1	0178 FA BN  01 BTY C 155SP FIR	0	Office.OfficeID	
2100	W918XT	W7L4 43 CIVIL SPT TM  SCARNG	1	0178 FA BN  01 PLT 155SP FIRES	0	Office.OfficeID	
2100	W918XU	"1ST BATTALION, 178TH FIELD ARTILLER"	2	0178 FA BN  01 PLT 155SP FIRES	0	Office.OfficeID	
2100	W918XW	0246 QM CO     3RD PLT	1	0246 QM CO     PE DEPOT PLT	0	Office.OfficeID	
2100	W918Y2	0386 EN BN     HHC HHC ENGR BN	1	XUS 0386 EN BN     HHC HVY	0	Office.OfficeID	
2100	W918Y7	0836 EN CO     SAPPER COMPANY	1	0836 EN CO     SAPPER	0	Office.OfficeID	
2100	W918YC	0128 IN BN  01 HHC HHC INFANTR	1	0128 IN BN  01 HHC HHC BN IBCT	1	Office.OfficeID	
2100	W918YD	0128 IN BN  01 HHC HHC BN IBCT	1	128 IN RGT 01 HHC	0	Office.OfficeID	
2100	W918YF	0128 IN BN  01 CO A RIFLE CO I	1	128 IN RGT 01 CO A	0	Office.OfficeID	
2100	W918YQ	"HHBN, 101ST AIRBORNE DIVISION CO HQ"	1	0101 AR HQ     REAR DETACHMENT	1	Office.OfficeID	
2100	W918YV	0426 CS BN     CO D FORWARD SP	1	0426 CS BN     CO D FSC RSTA	0	Office.OfficeID	
2100	W918YW	0426 CS BN     CO D FORWARD SP	1	0426 CS BN     CO D FORWARD SU	1	Office.OfficeID	
2100	W918YX	0426 CS BN     CO G FORWARD SU	1	0426 CS BN     CO G FWD SPT CO	1	Office.OfficeID	
2100	W918YY	0426 CS BN     CO G FWD SPT CO	1	0426 CS BN     CO E FSC INF	0	Office.OfficeID	
2100	W918YZ	0426 CS BN     REAR PROVISIONA	1	0426 CS BN     CO F FWD SPT IN	0	Office.OfficeID	
2100	W918Z0	0426 CS BN     CO H0 REAR DET	3	0426 CS BN     REAR PROVISIONA	1	Office.OfficeID	
2100	W918Z8	526TH SUPPORT BATTALION COMPANY D	1	0526 CS BN     CO D FSC FA IBC	1	Office.OfficeID	
2100	W918ZA	0526 CS BN     CO G FSC FA IBC	1	0526 CS BN     CO E FSC BSB	0	Office.OfficeID	
2100	W918ZB	0526 CS BN     CO G FWD SPT CO	1	0526 CS BN     CO G FSC FA IBC	1	Office.OfficeID	
2100	W918ZC	526TH SUPPORT BATTALION COMPANY H	1	0526 CS BN     CO H FWD SPT CO	1	Office.OfficeID	
2100	W918ZD	0526 CS BN     CO H FWD SPT CO	1	0526 CS BN     CO F FSC BSB	0	Office.OfficeID	
2100	W918ZF	0101 FA HHB    HHB DIVISION AR	1	0320 FA RGT 04 BN 105MM TOWED	0	Office.OfficeID	
2100	W918ZH	626TH SUPPORT BATTALION COMPANY A D	1	0626 CS BN     CO A DISTRIBUTI	1	Office.OfficeID	
2100	W918ZK	0626 CS BN     CO D FORWARD SP	1	0626 CS BN     DET HOME	0	Office.OfficeID	
2100	W918ZM	0626 CS BN     CO G FWD SPT CO	1	0626 CS BN     HOME DET	0	Office.OfficeID	
2100	W918ZP	"626TH SUPPORT BATTALION, H COMPANY"	1	0626 CS BN     CO H FWD SPT CO	1	Office.OfficeID	
2100	W918ZR	0626 CS BN     CO F FWD SPT CO	1	0626 CS BN     DET HOME	0	Office.OfficeID	
2100	W918ZU	0101 IN HHC 01 HEADQUARTERS IN	1	0101 IN HHC 04 HEADQUARTERS IN	1	Office.OfficeID	
2100	W918ZX	0101 IN BN  04 HOME DET	1	0101 AB BDE 04 BDE SPEC TRP BN	0	Office.OfficeID	
2100	W91900	0244 EN CO     VERTICAL CONSTR	1	PUM 0244 EN CO     VERTICAL	0	Office.OfficeID	
2100	W91901	0244 EN CO     VERTICAL CONSTR	1	XUQ 0244 EN CO     VERTICAL	0	Office.OfficeID	
2100	W91902	0244 EN CO     VERTICAL CONSTR	1	XUS 0244 EN CO     VERTICAL	0	Office.OfficeID	
2100	W91909	0061 AR SQ  01 HOME DET	1	0061 AR RGT 01 SQDN RSTA	0	Office.OfficeID	
2100	W9190C	0061 AR SQ  01 HOME DET	1	0061 AR RGT 01 TRP A MTR RECON	0	Office.OfficeID	
2100	W9190F	0061 AR SQ  01 TRP B MOTOR REC	1	0061 AR RGT 01 TRP B MTR RECON	0	Office.OfficeID	
2100	W9190G	0061 AR SQ  01 TRP C RECON TRP	1	0061 AR RGT 01 TRP C DSMNT RCN	0	Office.OfficeID	
2100	W9190K	0116 IN BN  03 CO A RIFLE CO I	1	0116 IN BN  03 CO A	0	Office.OfficeID	
2100	W9190L	0116 IN BN  03 CO A RIFLE CO I	1	0116 IN BN  03 CO A	0	Office.OfficeID	
2100	W9190P	0116 IN BN  03 HHC INFANTRY BN	2	0116 IN BN  03 HHC	0	Office.OfficeID	
2100	W9190R	0116 IN BN  03 CO B RIFLE CO I	1	0116 IN BN  03 CO B	0	Office.OfficeID	
2100	W9190S	0116 IN BN  03 CO B RIFLE CO I	1	0116 IN BN  03 CO B	0	Office.OfficeID	
2100	W9190V	0101 AR HQ     REAR DETACHMENT	1	0101 AB DIV    C CO CMD LNO TM	0	Office.OfficeID	
2100	W9190W	0116 IN BN  03 CO C RIFLE COMP	1	0116 IN BN  03 CO C RIFLE CO I	1	Office.OfficeID	
2100	W9190Z	0101 AR HQ     REAR DETACHMENT	1	0101 AB DIV    C CO CMD LNO TM	0	Office.OfficeID	
2100	W91911	0021 EN BN     BRIGADE ENGINEE	1	0101 AB BDE 03 HOME DET	0	Office.OfficeID	
2100	W91914	0202 MI BN     CO D SIGINT CO	1	0202 MI BN     D CO REAR DET	0	Office.OfficeID	
2100	W9191K	0408 AG CO     PLT A3 POSTAL P	1	0408 AG CO     TM A POSTAL PLA	0	Office.OfficeID	
2100	W9191U	0179 MD TM     MEDICAL TEAM OP	1	0179 MD DET    MD DET	0	Office.OfficeID	
2100	W9191Y	0426 CS BN     CO I FORWARD SU	1	0426 CS BN     CO J FWD SPT CO	1	Office.OfficeID	
2100	W91920	0626 CS BN     CO J FWD SPT CO	1	0801 CS BN     CO F FSC INF	0	Office.OfficeID	
2100	W91923	"1ST BATTALION, 506TH INFANTRY REGIM"	1	0506 IN BN  01 INFANTRY BATTAL	1	Office.OfficeID	
2100	W91926	0506 IN BN  01 HHC INFANTRY BN	1	0506 IN BN  01 HHC HHC INFANTR	1	Office.OfficeID	
2100	W91927	0506 IN BN  01 CO A RIFLE COMP	1	0506 IN BN  01 CO A RIFLE CO I	1	Office.OfficeID	
2100	W9192F	0506 IN BN  02 INFANTRY BATTAL	1	0506 IN RGT 02 BN INFANTRY BCT	0	Office.OfficeID	
2100	W9192K	0506 IN BN  02 CO A RIFLE COMP	1	0506 IN BN  02 CO A RIFLE CO I	1	Office.OfficeID	
2100	W9192N	0506 IN BN  02 CO B RIFLE COMP	1	0506 IN BN  02 CO B RIFLE CO I	1	Office.OfficeID	
2100	W9192S	W6WF HQ 7TH INF DIV 38 EN INAC	1	0038 EN CO     REAR DET	0	Office.OfficeID	
2100	W9192T	0506 IN BN  02 CO D WEAPONS CO	1	0506 IN BN  02 CO D WPN CO IBC	1	Office.OfficeID	
2100	W9192X	W6WF HQ 7TH INF DIV F52 INF IN	1	0052 IN CO     CO  REAR DET	0	Office.OfficeID	
2100	W91933	0101 AV BN  04 CO E FWD SPT CO	1	0101 AV BN  04 CO E FWD SPT UH	0	Office.OfficeID	
2100	W91935	0101 AV BN  04 CO E FWD SPT CO	1	0101 AV BN  04 HOME DET	0	Office.OfficeID	
2100	W91939	W1ET JAGLCS NCO ACADEMY	1	XR W1ET JAGLCS NCO ACADEMY	0	Office.OfficeID	
2100	W9193B	0245 AV DET 01	1	0245 AV RGT 01 AIRFIELD OPS DE	0	Office.OfficeID	
2100	W9193H	"UNITED STATES ARMY GARRISON, FORT P"	1	W0VF FT POLK GARRISON CMD	1	Office.OfficeID	
2100	W9193T	0492 TC DET    HARBORMASTER DE	1	0492 TC DET    HARBORMASTER	0	Office.OfficeID	
2100	W9194B	0143 IN BN  01 CO C RIFLE CO I	1	0143 IN BN  01 CO C RIFLE IBCT	0	Office.OfficeID	
2100	W9194E	0158 CS HHC    HHC COMBAT SUST	1	0158 CS HHC    CSSB	0	Office.OfficeID	
2100	W9194H	0278 CS BN     CO A DIST BSB H	1	0278 CS BN     SPT TRP A	0	Office.OfficeID	
2100	W9194J	0278 CS BN     CO A DIST BSB H	1	0278 CS BN     SPT TRP A	0	Office.OfficeID	
2100	W9194N	0801 CS BN     CO G FSC FA IBC	1	0801 CS BN     CO G FSC T-STRK	0	Office.OfficeID	
2100	W9194Q	"526TH SUPPORT BATTALION, COMPANY F"	3	0526 CS BN     CO F FSC FA IBC	1	Office.OfficeID	
2100	W9194R	0526 CS BN     CO F FSC FA IBC	1	0526 CS BN     CO G FSC BSB	0	Office.OfficeID	
2100	W9194S	0108 CM CO     CBRN CO (MVR SP	1	0178 FA BN  01 BTY B 155SP FIR	0	Office.OfficeID	
2100	W91958	0022 IN BN  02 CO D WEAPONS CO	1	0022 IN RGT 02 REAR DET	0	Office.OfficeID	
2100	W9195A	0087 IN BN  01 CO D WPN CO IBC	2	0087 IN RGT 01 REAR DET	0	Office.OfficeID	
2100	W9195D	"10TH SUPPORT BATTALION, A COMPANY"	1	0010 CS BN     CO A DISTRIBUTI	1	Office.OfficeID	
2100	W9195F	0010 CS BN     CO D FORWARD SP	1	0010 CS BN     REAR DET	0	Office.OfficeID	
2100	W9195K	0010 CS BN     CO G FWD SPT CO	2	0010 CS BN     REAR DET	0	Office.OfficeID	
2100	W9195M	0010 CS BN     CO H FWD SPT CO	1	0010 CS BN     REAR DET	0	Office.OfficeID	
2100	W9195N	0010 CS BN     CO H FWD SPT CO	1	0010 CS BN     CO H FORWARD SU	1	Office.OfficeID	
2100	W9195Q	0010 CS BN     CO F FWD SPT CO	1	0010 CS BN     REAR DET	0	Office.OfficeID	
2100	W9195R	0010 CS BN     CO F FWD SPT CO	2	0010 CS BN     REAR DET	0	Office.OfficeID	
2100	W9195U	0071 AR SQ  03 CAVALRY SQUADRO	1	XR 0071 AR RGT 01 SQDN RSTA	0	Office.OfficeID	
2100	W91960	0071 AR SQ  03 TRP B0 REAR DET	1	0071 AR SQ  03 TRP B MOTOR REC	1	Office.OfficeID	
2100	W91965	0071 AR SQ  03 HHT T0 REAR DET	2	0071 AR SQ  03 HHT HHT RECONNA	1	Office.OfficeID	
2100	W91969	0010 IN HHC 03 REAR CADRE	1	0010 IN BDE 03 HHC 3BCT 10 MTN	0	Office.OfficeID	
2100	W9196H	0087 IN BN  02 CO D WPN CO IBC	1	0087 IN BN  02 CO D WPNS IBCT	0	Office.OfficeID	
2100	W9196J	0087 IN BN  02 CO D WPN CO IBC	1	0087 IN BN  02 CO D WPNS IBCT	0	Office.OfficeID	
2100	W9196P	0010 FA HHB    DIV AUGMENTATIO	1	0010 FA HHB    HHB DIVISION AR	1	Office.OfficeID	
2100	W9196R	0010 FA HHB    DIV AUGMENTATIO	1	0025 FA RGT 04 BN HHB 105T	0	Office.OfficeID	
2100	W9196T	0006 FA BN  03 BTY C FIELD ART	1	0006 FA BN  03 BTY C FIRES BTY	1	Office.OfficeID	
2100	W9196X	0015 FA BN  02 C BTRY REAR	3	0025 FA RGT 04 BN BTY B HOWTZR	0	Office.OfficeID	
2100	W91973	1128 FI DET    FINANCIAL MANAG	1	1128 FI DET	0	Office.OfficeID	
2100	W91974	0071 AR SQ  03     REAR CADRE	1	XR 0071 AR RGT 03 SQDN RSTA	0	Office.OfficeID	
2100	W91977	0071 AR SQ  03 TRP A MOTOR REC	1	0071 AR RGT 03 MTR RECON TP A	0	Office.OfficeID	
2100	W9197E	0071 AR SQ  03 TRP C RECON TRP	1	0071 AR RGT 03 DISMT RECON TP	0	Office.OfficeID	
2100	W9197G	0071 AR SQ  03 REAR DET	1	0071 AR RGT 03 HHT RSTA SQDN	0	Office.OfficeID	
2100	W9197K	0010 CS BN     CO J FWD SPT CO	2	"0710 CS BN     FSC INF, BSB"	0	Office.OfficeID	
2100	W9197L	0010 CS BN     CO I FORWARD SU	1	0010 CS BN     CO J FWD SPT CO	1	Office.OfficeID	
2100	W9197M	"10TH SUPPORT BATTALION, I COMPANY"	2	"0710 CS BN     FSC INF, BSB"	0	Office.OfficeID	
2100	W9197N	0210 CS BN     CO J FWD SPT CO	2	"0710 CS BN     FSC INF, BSB"	0	Office.OfficeID	
2100	W9197P	0210 CS BN     CO I FORWARD SU	1	0210 CS BN     CO J FWD SPT CO	1	Office.OfficeID	
2100	W9197Q	0210 CS BN     CO I FORWARD SU	1	"0710 CS BN     FSC INF, BSB"	0	Office.OfficeID	
2100	W9197V	0010 CS HHC    HHC SUST BDE MA	1	0010 CS BDE    HHC SUST BDE	0	Office.OfficeID	
2100	W9197Y	0226 SC CO     BRIGADE SIGNAL	1	226TH SIGNAL COMPANY	1	Office.OfficeID	
2100	W9197Z	0226 SC CO     BRIGADE SIGNAL	1	0010 CS BDE    CO B SIGNET	0	Office.OfficeID	
2100	W9198F	0543 MP CO     MP COMPANY	1	0543 MP CO     REAR DET	0	Office.OfficeID	
2100	W91992	W6HJ AMC TPE ARIFJAN	1	W6HJ AMC ESA-I PROP BK TM TEN	0	Office.OfficeID	
2100	W91994	W903 MONTANA REC&RET	1	W777 MT ARNG REC RET DET	0	Office.OfficeID	
2100	W9199F	W6C2 1001ST MILITARY POLICE BA	1	PR W6C2 1001ST MILITARY POLICE BA	0	Office.OfficeID	
2100	W9199H	0062 QM CO     SEC A1 SPT OPNS	1	0062 QM CO     SUPPLY	0	Office.OfficeID	
2100	W919A1	0126 TC CO     COMP TRK CO LIG	1	0126 TC CO     MDM TRUCK PLS	0	Office.OfficeID	
2100	W919A9	0323 EN CO     PLT A3 ROUTE CL	1	0673 EN DET    ENG FACILITY	0	Office.OfficeID	
2100	W919AA	0323 EN CO     PLT A3 ROUTE CL	1	0673 EN DET    ENG FACILITY	0	Office.OfficeID	
2100	W919AE	0135 CS HHC    HHC EXPEDITIONA	1	2101 TC CO     MDM TRK	0	Office.OfficeID	
2100	W919AF	1312 EN SEC    CONCRETE SECTIO	1	2101 TC CO     MDM TRK	0	Office.OfficeID	
2100	W919AP	0503 MP HHD    HHD MP BATTALIO	1	0503 MP BN     HHD MP BN  ABN	0	Office.OfficeID	
2100	W919AQ	0503 MP HHD    HHD MP BATTALIO	1	0503 MP BN     HHD MP BN  ABN	0	Office.OfficeID	
2100	W919B7	0089 AR SQ  01 TRP B MOTOR REC	1	0089 AR RGT 01     REAR DET	0	Office.OfficeID	
2100	W919B8	0089 AR SQ  01 TRP B MOTOR REC	1	0089 AR RGT 01     REAR DET	0	Office.OfficeID	
2100	W919BB	0089 AR SQ  01 TRP C RECON TRP	2	0089 AR RGT 01     REAR DET	0	Office.OfficeID	
2100	W919BL	0360 CA HQ     CA BDE	1	0360 CA HHC    BDE	1	Office.OfficeID	
2100	W919BS	0345 PO CO     CO T1 HQ TAC PS	1	0345 PO CO	0	Office.OfficeID	
2100	W919C1	0346 PO CO     TAC PSYOP	1	0346 PO CO     TAC	0	Office.OfficeID	
2100	W919CE	0203 PI DET    PUBLIC AFFAIRS	1	0203 PI DET    PUBLIC AFF DET	0	Office.OfficeID	
2100	W919CS	0500 MI HHC    AUG COMPO 1	1	PR 0500 MI HHD    AUG COMPO 1	0	Office.OfficeID	
2100	W919CT	0500 MI HHC    HHC X1 HHD MI G	1	0500 TH MI HHC    HHC X1MI GP EAC	1	Office.OfficeID	
2100	W919CW	0010 SF BN  01 CO A SFODA 0111	1	0010 SF GRP    CO A SFODA 0111	0	Office.OfficeID	
2100	W919D2	0500 MI HHC    HHC X1 HHD MI G	1	0500 TH MI HHC    HHC X1MI GP EAC	1	Office.OfficeID	
2100	W919D3	0075 IN BN  01 PBO	1	0075 IN BN  01 EQUIP SPT 1	0	Office.OfficeID	
2100	W919DY	0256 IN HHC    HEADQUARTERS IN	1	0256 IN BDE     IBCT HQS	0	Office.OfficeID	
2100	W919E2	0108 AR SQ  02 TRP C RECON TRP	1	0108 AR SQ  02 TRP C	0	Office.OfficeID	
2100	W919E6	0199 CS BN     CO D FSC FA IBC	1	XUS 0199 CS BN     CO D FWD SPT RS	0	Office.OfficeID	
2100	W919EF	0041 EN BN     CO A COMBAT ENG	1	0010 IN BDE 02 REAR DET	0	Office.OfficeID	
2100	W919EG	0041 EN BN     CO A REAR	1	0041 EN BN     CO A COMBAT ENG	1	Office.OfficeID	
2100	W919EH	1087 TC CO     TRANS LIGHT-MDM	1	0156 IN BN  02 CO A	0	Office.OfficeID	
2100	W919EM	239TH MILITARY POLICE COMPANY	2	0156 IN BN  02 CO B	0	Office.OfficeID	
2100	W919EP	0928 EN CO     SAPPER COMPANY	1	0156 IN BN  02 HHC	0	Office.OfficeID	
2100	W919EQ	0927 EN CO     SAPPER COMPANY	1	0927 EN CO     SAPPER  REAR	1	Office.OfficeID	
2100	W919ES	0199 CS BN     CO E FSC FA IBC	1	0199 CS BN     CO E FWD SPT IN	0	Office.OfficeID	
2100	W919ET	0199 CS BN     CO F FSC FA IBC	1	0199 CS BN     CO F FWD SPT IN	0	Office.OfficeID	
2100	W919EV	0199 CS BN     HHC BSB IBCT	2	0199 CS BN     HHC BDE SPT BN	0	Office.OfficeID	
2100	W919EW	0199 CS BN     CO A DIST BSB	1	0199 CS BN     CO A	0	Office.OfficeID	
2100	W919EX	0199 CS BN     CO A DIST BSB	1	0199 CS BN     CO A	0	Office.OfficeID	
2100	W919F2	1023 EN CO     REAR	1	0156 IN BN  03 CO A	0	Office.OfficeID	
2100	W919F3	1021ST ENGINEER COMPANY	3	0156 IN BN  03 CO A	0	Office.OfficeID	
2100	W919F4	0844 EN CO     HORIZONTAL CONS	1	0156 IN BN  03 CO B BFV	0	Office.OfficeID	
2100	W919F5	843D ENGINEER COMPANY	1	0843 EN CO     HORIZONTAL CONS	1	Office.OfficeID	
2100	W919F9	0199 CS BN     CO G FSC FA IBC	1	0199 CS BN     CO G FWD SPT FA	0	Office.OfficeID	
2100	W919FA	2228 MP CO     SUPPORT REAR	1	0141 FA BN  01 BTRY B	0	Office.OfficeID	
2100	W919FB	0039 MP CO     MP COMPANY	1	0141 FA BN  01 BTRY B	0	Office.OfficeID	
2100	W919FD	"0256 IN BN     CO B MI CO, ACR"	1	0256 IN BN     CO B MI UA VANG	0	Office.OfficeID	
2100	W919FE	"0256 IN BN     CO B MI CO, ACR"	1	0256 IN BN     CO B MI UA VANG	0	Office.OfficeID	
2100	W919FL	0921 EN CO     HORIZONTAL CONS	1	0156 IN BN  03 CO D	0	Office.OfficeID	
2100	W919FS	0069 IN BN  01 CO A RIFLE CO I	1	XUS 0069 IN BN  01 CO A	0	Office.OfficeID	
2100	W919FU	0069 IN BN  01 CO B RIFLE CO I	1	XUS 0069 IN BN  01 CO B	0	Office.OfficeID	
2100	W919G1	0024 TC CO     COMP TRK CO HVY	1	0024 TC CO     MDM TRUCK PLS	0	Office.OfficeID	
2100	W919HP	"W7LZ MSARNG TNG CTR,CP MC CAIN"	1	XR W7LZ CAMP SHELBY DET 2	0	Office.OfficeID	
2100	W919HQ	0483 TC HHD    HHD TRANS TERMI	1	0483 TC HHD    TRANS TERMNL BN	0	Office.OfficeID	
2100	W919HR	"W7LZ MSARNG TNG CTR,CP MC CAIN"	1	XRJ W7LZ CAMP SHELBY DET 2	0	Office.OfficeID	
2100	W919HZ	W8GM HQ 421ST REGT RTI	1	1864 TC CO     MDM TRK	0	Office.OfficeID	
2100	W919J2	0483 TC HHD    HHD TRANS TERMI	1	0483 TC HHD    TRANS TERMNL BN	0	Office.OfficeID	
2100	W919J5	0140 AV BN  01 ASSAULT BN (UH-	1	XUQ 0140 AV BN  01 ASSAULT UH-60	0	Office.OfficeID	
2100	W919KX	0448 CA BN     CO D CIVIL AFRS	1	0443 CA BN     CO A CIVIL AFRS	0	Office.OfficeID	
2100	W919LB	0872 OD CO     PWR GEN MA MD1	1	0872 OD CO     TM B PWR GEN EQ	0	Office.OfficeID	
2100	W919LT	0144 TC CO     TRK LT-MDM	1	0144 TC CO     MDM TRK	0	Office.OfficeID	
2100	W919M5	0389 CS HHC    HHC COMBAT SUST	1	0389 CS HHC    CBT SUST SPT BN	0	Office.OfficeID	
2100	W919MN	1644 TC CO     TK M 7500G TANK	1	PUM 1644 TC CO     MDM TRUCK CARGO	0	Office.OfficeID	
2100	W919MP	1644 TC CO     TK M 7500G TANK	1	XUQ 1644 TC CO     MDM TRUCK CARGO	0	Office.OfficeID	
2100	W919MU	0525 MP HHC    HHC MP DETENTIO	1	"HHC, 525TH MILITARY POLICE BATTALIO"	1	Office.OfficeID	
2100	W919PE	0137 AV BN  01 CO A ASLT CO UH	1	0137 AV BN  01 CO A	0	Office.OfficeID	
2100	W919PF	0137 AV BN  01 CO A ASLT CO UH	1	0137 AV BN  01 CO A ASLT UH-60	0	Office.OfficeID	
2100	W919PH	0137 AV BN  01 CO D AVUM UH60	1	0137 AV BN  01 CO D	0	Office.OfficeID	
2100	W919Q2	0137 AV BN  01 HHC ASSAULT BN	1	0137 AV BN  01 HHC	0	Office.OfficeID	
2100	W919RC	0107 AR SQ  02 TRP B MOTOR REC	1	0107 AR SQ  02 TRP B	0	Office.OfficeID	
2100	W919SX	0148 IN BN  01 HHC HHC BN IBCT	1	0148 IN BN  01 HHC	0	Office.OfficeID	
2100	W919U1	0101 SC BN     CO A0 REAR DET	1	0101 SC BN     CO A EXPEDITION	1	Office.OfficeID	
2100	W919UJ	W6HA AMC TPE ARIFJAN	1	AMC PBT TWO	0	Office.OfficeID	
2100	W919WA	0307 CS BN     CO G FWD SPT CO	1	0307 CS BN     FSC IBCT	0	Office.OfficeID	
2100	W919WC	0415 EN DET    ENGR FACILITY D	1	0415 EN DET    ENG FACILITY	0	Office.OfficeID	
2100	W919WR	W3VA AST BUTMIR SARAJEVO	1	XR W3VA CBT CAMERA	0	Office.OfficeID	
2100	W919WU	0086 MD HSP    CO B HOSPITAL C	1	0086 MD HSP    CO B 84 BED	0	Office.OfficeID	
2100	W919XP	1427 TC CO     TRANS MDM TRK C	1	1427 TC CO     MDM TRK CARGO	0	Office.OfficeID	
2100	W919Y6	2228TH MILITARY POLICE COMPANY	1	2228 MP CO     SUPPORT REAR	0	Office.OfficeID	
2100	W919Y8	0077 EN PLT    QUARRY PLATOON	1	77TH ENGINEER DETACHMENT	1	Office.OfficeID	
