5) ETL.Sp_FPDSdelta_FixCodeNameMismatch start
2025-12-04 05:24:41.360

sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
27	2016-08-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WEST YORKSHIRE	NULL	NULL	NULL	NULL		NOT APPLICABLE
33	2022-02-02 20:47:55.0000000	NULL	NULL	NULL	NULL	/ 			WESTERN	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-09-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WESTERN AUSTRALIA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2020-10-21 03:23:49.0000000	NULL	NULL	NULL	NULL	/ 			WESTLANDS	NULL	NULL	NULL	NULL	NULL	NULL
2	2021-07-27 16:46:18.0000000	NULL	NULL	NULL	NULL	/ 			WI	NULL	NULL	NULL	NULL	NULL	NULL
80	2015-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WI	NULL	NULL	NULL	NULL		NOT APPLICABLE
12	2021-03-06 19:38:41.0000000	NULL	NULL	NULL	NULL	/ 			WIELKOPOLSKIE	NULL	NULL	NULL	NULL	NULL	NULL
106	2022-02-02 19:09:26.0000000	NULL	NULL	NULL	NULL	/ 			WIEN	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-10-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WIEN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2021-10-30 12:38:33.0000000	NULL	NULL	NULL	NULL	/ 			WILTS	NULL	NULL	NULL	NULL	NULL	NULL
39	2021-03-29 15:53:36.0000000	NULL	NULL	NULL	NULL	/ 			WILTSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
1	2013-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WILTSHIRE	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2011-02-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WILTSHIRE	NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2021-07-31 14:48:28.0000000	NULL	NULL	NULL	NULL	/ 			WM	NULL	NULL	NULL	NULL	NULL	NULL
7	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WM	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
92	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WM	NULL	NULL	NULL	NULL		NOT APPLICABLE
16	2021-01-06 18:58:36.0000000	NULL	NULL	NULL	NULL	/ 			WORCESTERSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
1	2011-04-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WORCESTERSHIRE	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
15	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			WORCS	NULL	NULL	NULL	NULL	NULL	NULL
31	2010-11-26 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WV	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
41	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WY	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
31	2005-03-08 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			WY	NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2009-09-14 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			XAMNEUA DISTRICT	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2020-08-13 21:28:27.0000000	NULL	NULL	NULL	NULL	/ 			XAYTHANY	NULL	NULL	NULL	NULL	NULL	NULL
6	2021-12-27 09:56:38.0000000	NULL	NULL	NULL	NULL	/ 			XX	NULL	NULL	NULL	NULL	NULL	NULL
4	2008-07-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			XX	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2021-07-28 09:35:14.0000000	NULL	NULL	NULL	NULL	/ 			YA	NULL	NULL	NULL	NULL	NULL	NULL
2	2007-10-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
139	2021-12-12 23:37:02.0000000	NULL	NULL	NULL	NULL	/ 			YAMAGUCHI	NULL	NULL	NULL	NULL	NULL	NULL
10	2011-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YAMAGUCHI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
21	2016-04-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YAMAGUCHI	NULL	NULL	NULL	NULL		NOT APPLICABLE
10	2020-09-17 02:13:13.0000000	NULL	NULL	NULL	NULL	/ 			YAMANASHI	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-10-05 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YAMANASHI	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
23	2022-02-01 15:30:15.0000000	NULL	NULL	NULL	NULL	/ 			YANGON	NULL	NULL	NULL	NULL	NULL	NULL
1	2020-09-28 14:05:59.0000000	NULL	NULL	NULL	NULL	/ 			YASAMAL	NULL	NULL	NULL	NULL	NULL	NULL
117	2021-08-04 10:23:38.0000000	NULL	NULL	NULL	NULL	/ 			YM	NULL	NULL	NULL	NULL	NULL	NULL
42	2008-11-16 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YM	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
165	2016-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YM	NULL	NULL	NULL	NULL		NOT APPLICABLE
42	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			YMG	NULL	NULL	NULL	NULL	NULL	NULL
4	2020-09-30 17:49:02.0000000	NULL	NULL	NULL	NULL	/ 			YOGYAKARTA	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YT	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2009-09-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			YUNNAN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9	2010-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZA	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2008-11-16 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZA	NULL	NULL	NULL	NULL		NOT APPLICABLE
16	2021-03-06 19:38:42.0000000	NULL	NULL	NULL	NULL	/ 			ZACHODNIOPOMORSKIE	NULL	NULL	NULL	NULL	NULL	NULL
63	2021-07-29 09:25:49.0000000	NULL	NULL	NULL	NULL	/ 			ZAMBALES	NULL	NULL	NULL	NULL	NULL	NULL
2	2011-02-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZAMBALES	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2014-08-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZAMBALES	NULL	NULL	NULL	NULL		NOT APPLICABLE
14	2021-07-30 11:33:48.0000000	NULL	NULL	NULL	NULL	/ 			ZAMBOANGA DEL SUR	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-05-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZAMBOANGA DEL SUR	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2020-08-16 20:02:25.0000000	NULL	NULL	NULL	NULL	/ 			ZARAGOZA	NULL	NULL	NULL	NULL	NULL	NULL
9	2020-08-14 21:25:59.0000000	NULL	NULL	NULL	NULL	/ 			ZEELAND	NULL	NULL	NULL	NULL	NULL	NULL
3	2009-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZEELAND	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
22	2021-12-15 23:39:54.0000000	NULL	NULL	NULL	NULL	/ 			ZG	NULL	NULL	NULL	NULL	NULL	NULL
903	2010-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZG	NULL	NULL	NULL	NULL		NOT APPLICABLE
74	2021-11-01 14:45:30.0000000	NULL	NULL	NULL	NULL	/ 			ZH	NULL	NULL	NULL	NULL	NULL	NULL
16	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZH	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZH	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2019-07-12 20:09:13.0000000	NULL	NULL	NULL	NULL	/ 			ZI	NULL	NULL	NULL	NULL	NULL	NULL
2	2006-02-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZI	NULL	NULL	NULL	NULL		NOT APPLICABLE
13	2021-04-18 20:42:22.0000000	NULL	NULL	NULL	NULL	/ 			ZLATOGRAD	NULL	NULL	NULL	NULL	NULL	NULL
2	2021-03-28 11:36:57.0000000	NULL	NULL	NULL	NULL	/ 			ZU	NULL	NULL	NULL	NULL	NULL	NULL
1	2008-04-07 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZU	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
61	2022-01-14 13:00:20.0000000	NULL	NULL	NULL	NULL	/ 			ZUID-HOLLAND	NULL	NULL	NULL	NULL	NULL	NULL
3	2010-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZUID-HOLLAND	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
14	2011-12-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 			ZUID-HOLLAND	NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2021-10-30 12:11:12.0000000	NULL	NULL	NULL	NULL	/ 			ZURICH	NULL	NULL	NULL	NULL	NULL	NULL
1	2019-10-09 20:11:47.0000000	NULL	NULL	NULL	NULL	/ 			ZZ	NULL	NULL	NULL	NULL	NULL	NULL
4	2015-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2015-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AA		NULL	NULL	NULL	NULL		NOT APPLICABLE
57	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
76	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AE		NULL	NULL	NULL	NULL		NOT APPLICABLE
8155	2015-02-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AK		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3311	2015-01-21 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AK		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2013-03-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AK		NULL	NULL			NULL	NOT APPLICABLE
7123	2015-01-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
13513	2015-01-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2023-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AL		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
1	2009-07-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AL		NULL	NULL			NULL	NOT APPLICABLE
10	2013-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AL		NULL	NULL				NOT APPLICABLE
74	2015-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AP		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
36	2015-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AP		NULL	NULL	NULL	NULL		NOT APPLICABLE
2623	2014-11-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AR		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4659	2015-02-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AR		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2024-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AR		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
16	2011-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AS		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2008-01-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AS		NULL	NULL	NULL	NULL		NOT APPLICABLE
7771	2015-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AZ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5617	2015-01-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AZ		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2011-11-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		AZ		NULL	NULL			NULL	NOT APPLICABLE
48464	2015-03-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
77064	2015-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2024-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CA		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
21	2013-04-11 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CA		NULL	NULL			NULL	NOT APPLICABLE
9	2013-04-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CA		NULL	NULL				NOT APPLICABLE
12769	2015-03-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7939	2015-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2022-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CO		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
4	2014-10-07 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CO		NULL	NULL			NULL	NOT APPLICABLE
5854	2015-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6315	2015-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CT		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-09-20 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CT		NULL	NULL			NULL	NOT APPLICABLE
1	2012-09-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CT		NULL	NULL				NOT APPLICABLE
1	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		CZ		NULL	NULL	NULL	NULL		NOT APPLICABLE
15364	2015-03-11 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
13458	2015-03-11 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2024-09-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DC		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
29	2014-07-07 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DC		NULL	NULL			NULL	NOT APPLICABLE
1242	2014-12-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
559	2014-03-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DE		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-08-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		DE		NULL	NULL				NOT APPLICABLE
20523	2015-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		FL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
22276	2015-02-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2022-12-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		FL		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
9	2012-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		FL		NULL	NULL			NULL	NOT APPLICABLE
1	2011-06-16 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		FL		NULL	NULL				NOT APPLICABLE
12564	2014-12-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
93274	2015-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2024-09-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GA		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
12	2011-05-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GA		NULL	NULL			NULL	NOT APPLICABLE
2	2013-08-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GA		NULL	NULL				NOT APPLICABLE
333	2013-02-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GU		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
112	2014-08-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		GU		NULL	NULL	NULL	NULL		NOT APPLICABLE
3461	2014-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		HI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1111	2014-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		HI		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		HI		NULL	NULL			NULL	NOT APPLICABLE
3	2010-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		HI		NULL	NULL				NOT APPLICABLE
2193	2014-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1868	2014-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-09-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IA		NULL	NULL			NULL	NOT APPLICABLE
5253	2014-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ID		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4019	2014-10-07 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ID		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2024-09-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ID		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
6	2010-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ID		NULL	NULL			NULL	NOT APPLICABLE
16020	2015-02-05 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
59872	2015-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2024-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IL		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
9	2011-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IL		NULL	NULL			NULL	NOT APPLICABLE
2	2013-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IL		NULL	NULL				NOT APPLICABLE
4700	2015-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9291	2014-10-24 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IN		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2023-03-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IN		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
1	2009-05-26 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IN		NULL	NULL			NULL	NOT APPLICABLE
14	2013-07-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		IN		NULL	NULL				NOT APPLICABLE
3865	2015-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KS		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
11066	2014-12-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KS		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-10-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KS		NULL	NULL			NULL	NOT APPLICABLE
5213	2015-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1968	2014-11-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KY		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-05-28 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KY		NULL	NULL			NULL	NOT APPLICABLE
8	2013-03-20 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		KY		NULL	NULL				NOT APPLICABLE
5110	2015-02-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		LA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1855	2014-09-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		LA		NULL	NULL	NULL	NULL		NOT APPLICABLE
12427	2015-02-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
54594	2015-01-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
8	2013-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MA		NULL	NULL			NULL	NOT APPLICABLE
6	2013-09-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MA		NULL	NULL				NOT APPLICABLE
36099	2015-03-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
43352	2015-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2024-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MD		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
45	2014-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MD		NULL	NULL			NULL	NOT APPLICABLE
20	2013-10-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MD		NULL	NULL				NOT APPLICABLE
1856	2015-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ME		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1146	2015-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ME		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		ME		NULL	NULL			NULL	NOT APPLICABLE
1	2009-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8082	2015-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
20791	2014-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MI		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2024-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MI		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
2	2010-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MI		NULL	NULL			NULL	NOT APPLICABLE
1	2013-04-18 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MI		NULL	NULL				NOT APPLICABLE
6100	2015-03-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6241	2014-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2022-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MN		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
2	2009-10-02 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MN		NULL	NULL			NULL	NOT APPLICABLE
7918	2015-02-09 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
44523	2015-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MO		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2010-02-10 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MO		NULL	NULL			NULL	NOT APPLICABLE
17	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MP		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MP		NULL	NULL	NULL	NULL		NOT APPLICABLE
2989	2014-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MS		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7801	2014-10-17 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MS		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2022-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MS		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
3	2011-04-13 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MS		NULL	NULL			NULL	NOT APPLICABLE
5111	2015-01-16 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8936	2014-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MT		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2022-03-30 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MT		NULL	NULL	NULL	NO - SERVICE WHERE PBA IS NOT USED.		NOT APPLICABLE
3	2013-08-29 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		MT		NULL	NULL			NULL	NOT APPLICABLE
5	2018-12-28 16:55:06.0000000	NULL	NULL	NULL	NULL	/ 		NAN		NULL	NULL	NULL	NULL	NULL	NULL
16	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		NAN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-01-22 00:00:00.0000000	NULL	NULL	NULL	NULL	/ 		NAN		NULL	NULL	NULL	NULL		NOT APPLICABLE
