vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
AIA	ANGUILLA	1	AIA	ANGUILLA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ATA	ANTARCTICA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	2	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUB	CUBA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUW	CURACAO	1	CUW	Curaçao	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ERI	ERITREA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
FLK	FALKLAND ISLANDS (ISLAS MALVINAS)	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GBR	UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN	1	GBR	UNITED KINGDOM	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	2	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IMN	ISLE OF MAN	1	IMN	MAN,ISLE OF	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IRN	IRAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KIR	KIRIBATI	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	2	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LBY	LIBYA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LCA	SAINT LUCIA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MAC	MACAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MCO	MONACO	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MSR	MONTSERRAT	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NCL	NEW CALEDONIA	1	NCL	NEW CALEDONIA [FRANCE]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
RUS	RUSSIAN FEDERATION	1	RUS	RUSSIA	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SPM	SAINT PIERRE AND MIQUELON	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TCA	TURKS AND CAICOS ISLANDS	1	TCA	TURKS AND CAICOS ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKL	TOKELAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKM	TURKMENISTAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TUV	TUVALU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TWN	TAIWAN, PROVINCE OF CHINA	1	TWN	Taiwan	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
USA	UNITED STATES OF AMERICA	1	USA	UNITED STATES	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VCT	SAINT VINCENT AND THE GRENADINES	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	2	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZZZ	NONDISTRIBUTED	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
systemequipmentcode	MaxOfNewFKdod_acquisition_program_description	unmatched_name_count	PKAgencyIDtext	any_name_match	PrimaryKeyTable
W9143A	HHC, 44TH CHEMICAL BATTALION	2	NULL	0	Office.ContractingOfficeCode
W9143C	0044 CM HHD    HHD CBRN BN	1	XRQ0044 CM BN     HHD	0	Office.ContractingOfficeCode
W9143D	0185 AV HQ     THTR AVN BDE	1	0185 AV HHC    CORP AVN GROUP	1	Office.ContractingOfficeCode
W9143E	HHC, 44TH CHEMICAL BATTALION	1	NULL	0	Office.ContractingOfficeCode
W9143L	0227 AV BN  04 CO D AVN MAINTE	2	NULL	0	Office.ContractingOfficeCode
W9143M	W6D2 USA CIV PERSONNEL ADV CTR	1	NULL	0	Office.ContractingOfficeCode
W9143P	0615 CS BN     AVIATION SUPPOR	1	NULL	0	Office.ContractingOfficeCode
W9143T	0615 CS BN     CO A DIST ASB L	1	NULL	0	Office.ContractingOfficeCode
W9143X	0615 CS BN     CO ASB HVY ASB	1	0615 CS BN     HSC SPT BN AVN	0	Office.ContractingOfficeCode
W91440	W6D4 USA CIV PERSONNEL ADV CTR	1	PR W6D4 USA CIV PERSONNEL ADV CTR	0	Office.ContractingOfficeCode
W91442	W8VK NE ARNG CSMS 1	2	PUM 0267 OD CO     MAINT DS	0	Office.ContractingOfficeCode
W91444	W8VL NE ARNG UTES 1	2	0267 OD CO     MAINT DS	0	Office.ContractingOfficeCode
W91445	267TH MAINTENANCE COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91447	0615 CS BN     CO B AVIATION S	1	0615 CS BN     CO B AVN MAINT	0	Office.ContractingOfficeCode
W91449	0615 CS BN     CO B AVIATION S	1	NULL	0	Office.ContractingOfficeCode
W9144F	W4GV KUWAIT FO	1	NULL	0	Office.ContractingOfficeCode
W9144G	W4T3 SOCCENT PRE-POS	1	W4T3 SOCCENT, JSOTF-AP	0	Office.ContractingOfficeCode
W9144J	W4T3 SOCCENT PRE-POS	1	W4T3 SOCCENT, JSOTF-AP	0	Office.ContractingOfficeCode
W9144K	0125 IN BN  01 HHC HHC BN IBCT	1	NULL	0	Office.ContractingOfficeCode
W9144P	0125 IN BN  01 CO A RIFLE CO I	1	NULL	0	Office.ContractingOfficeCode
W9144V	0125 IN BN  01 CO C RIFLE CO I	1	NULL	0	Office.ContractingOfficeCode
W9145A	W1S0 HQ 205 IN BDE	1	W1S0 0205 IN BDE HQ	0	Office.ContractingOfficeCode
W9145B	W1S0 HQ 205 IN BDE	1	NULL	0	Office.ContractingOfficeCode
W9145G	0066 TC CO     TRANS MDM TRK C	1	0066 TC CO     M TRK CARGO	0	Office.ContractingOfficeCode
W9145J	0066 TC CO     TRANS MDM TRK C	1	NULL	0	Office.ContractingOfficeCode
W9145K	0238 AV BN  02 HHC GEN SPT	1	0238 AV BN  02 HHC	0	Office.ContractingOfficeCode
W91465	0615 CS BN     CO ASB HVY ASB	1	0615 CS BN     HSC SPT BN AVN	0	Office.ContractingOfficeCode
W91469	1052D TRANSPORTATION COMPANY	2	NULL	0	Office.ContractingOfficeCode
W9146A	1052 TC CO     TRANS MDM TRK C	1	XUQ 1052 TC CO TRANS MED TRUCK	0	Office.ContractingOfficeCode
W9146B	1052 TC CO     TRANS MDM TRK C	1	PUM 1052 TC CO     TRANS MED TRUCK	0	Office.ContractingOfficeCode
W9146M	0394 CS HHC    HHC COMBAT SUST	1	0394 CS HHC    CSSB	0	Office.ContractingOfficeCode
W9146N	0394 CS HHC    HHC COMBAT SUST	1	0394 CS HHC    CSSB	0	Office.ContractingOfficeCode
W9146V	0342 MP DET    V5 HOME DET	1	0342 MP DET    FORCE PRO TM1	0	Office.ContractingOfficeCode
W9146W	0615 CS BN     CO ASB HVY ASB	1	NULL	0	Office.ContractingOfficeCode
W9146Y	0021 FA BN  01 FIRES BN MLRS (	1	NULL	0	Office.ContractingOfficeCode
W91472	0125 TC CO     TRANS MDM TRK C	1	0125 TC CO     HQ MINUS	0	Office.ContractingOfficeCode
W91473	0615 CS BN     CO ASB HVY ASB	1	0615 CS BN     CO A AMC DASB	0	Office.ContractingOfficeCode
W91474	0216 EN BN     HHC HHC ENGR BN	1	PUM0216 EN BN     HHS HVY	0	Office.ContractingOfficeCode
W91475	0615 CS BN     AVIATION SUPPOR	1	0615 CS BN     CO B AVN MAINT	0	Office.ContractingOfficeCode
W91476	9TH CIVIL SUPPORT TEAM	1	NULL	0	Office.ContractingOfficeCode
W91478	0149 EN TM     SURVEY&DESIGN	1	XUQ 1072 TC CO     MDM TRK PLS	0	Office.ContractingOfficeCode
W9147A	0144 FA BTY    TARGET ACQUISIT	1	NULL	0	Office.ContractingOfficeCode
W9147H	W6D7 USA CIV PERS OPS CTR EU	1	NULL	0	Office.ContractingOfficeCode
W9147K	0323 EN CO     HOME DET	1	NULL	0	Office.ContractingOfficeCode
W9147P	0498 TC CO     TRANS MDM TRK C	1	0498 TC CO     TRK MDM PLS	0	Office.ContractingOfficeCode
W91480	0429 MD BN     HHC A2 CPN SPT	1	0429 MD BN     CAMPAIGN SPT EL	0	Office.ContractingOfficeCode
W91486	0209 PI DET    BROADCAST PUBLI	1	0209 PI DET    BROADCAST	0	Office.ContractingOfficeCode
W9148D	0786 QM CO     ASLT HOSE LN TM	1	0786 QM CO     4TH PLT SPT	0	Office.ContractingOfficeCode
W9148F	0786 QM CO     4 PLT EQP MAINT	1	NULL	0	Office.ContractingOfficeCode
W9148G	0175 MP HHD    HHD MP BATTALIO	1	HHC, 175TH MILITARY POLICE BATTALIO	1	Office.ContractingOfficeCode
W9148H	W1S9 1ST BN 393 REGT (IN)	1	NULL	0	Office.ContractingOfficeCode
W9148J	W1JY 2ND BN 393RD REGT (IN)	1	W1JY 393 REGT 2D BN (IN)	0	Office.ContractingOfficeCode
W9148K	W86W HQ, STD, 75TH TC	1	NULL	0	Office.ContractingOfficeCode
W9148N	W1S8 HQ 166 AV BDE	1	NULL	0	Office.ContractingOfficeCode
W9148Q	W1S8 HQ 166 AV BDE	1	NULL	0	Office.ContractingOfficeCode
W9148V	0737 TC CO     TRANS MDM TRK C	1	0737 TC CO     TRK MDM POL 7K	0	Office.ContractingOfficeCode
W9148W	0112 TC HHD    HHD TRANS MOTOR	1	HHD, 112TH TRANSPORTATION BATTALION	1	Office.ContractingOfficeCode
W91490	0688 EN CO     PLT A3 ASLT PLA	1	0688 EN CO     PLT A ASLT PLAT	0	Office.ContractingOfficeCode
W91492	0909 AG CO     5TH PLT POSTAL	1	0909 AG CO     PLT A POSTAL PL	0	Office.ContractingOfficeCode
W91494	W6KE LUFKIN USAR CENTER	1	0002 MD HQ     MEDICAL BDE	0	Office.ContractingOfficeCode
W91495	0391 EN CO     PLT A2 ASLT PLA	1	0391 EN CO     PLT A ASLT PLAT	0	Office.ContractingOfficeCode
W91498	0737 TC CO     TRANS MDM TRK C	1	0737 TC CO     TRK MDM POL 7K	0	Office.ContractingOfficeCode
W9149A	128TH CHAPLAIN DETACHMENT	2	0128 CH DET    CHAPLAIN DET D	0	Office.ContractingOfficeCode
W9149E	0909 AG CO     3RD PLT POSTAL	1	0909 AG CO     PLT A POSTAL PL	0	Office.ContractingOfficeCode
W9149F	0017 PO CO     DET 11	1	0017 PO BN     DET 11	0	Office.ContractingOfficeCode
W9149G	0810 QM CO     CO T1 WTR PUR D	1	NULL	0	Office.ContractingOfficeCode
W9149X	0216 EN BN     HHC HHC ENGR BN	1	XUQ 0216 EN BN     HHS HVY	0	Office.ContractingOfficeCode
W914A1	W6D6 USA CIV PERSONNEL ADV CTR	1	PR W6D6 USA CIV PERSONNEL ADV CTR	0	Office.ContractingOfficeCode
W914A9	0313 MP DET    TM V4 INVSTGTN	1	0313 MP DET    MP INVEST	0	Office.ContractingOfficeCode
W914AH	0382 EN CO     PLT A4 SAPPER P	1	NULL	0	Office.ContractingOfficeCode
W914AJ	0308 CA HQ     DET 39	1	0308 CA BN     DET 39	1	Office.ContractingOfficeCode
W914AW	0003 JA DET    TM B2 LEGAL SPT	1	0150 JA DET    MIL JUDGE TM 8	0	Office.ContractingOfficeCode
W914B0	0003 JA DET    TM B2 LEGAL SPT	1	NULL	0	Office.ContractingOfficeCode
W914B2	0408 AG CO     PLT A4 POSTAL P	1	0408 AG CO     PLT A POSTAL PL	0	Office.ContractingOfficeCode
W914B7	0424 MP DET    DETENTION CAMP	1	0424 MP DET    EPW CI BR CAMP	0	Office.ContractingOfficeCode
W914BV	0237 OD CO     TM A2 ALLIED TR	1	0237 OD CO     PLT A AUTMV ARM	0	Office.ContractingOfficeCode
W914BY	0237 OD CO     TM A4 ARM MAINT	1	NULL	0	Office.ContractingOfficeCode
W914C0	0003 JA DET    TM B3 LEGAL SPT	1	0150 JA DET    MIL JUDGE TM 9	0	Office.ContractingOfficeCode
W914C1	0003 JA DET    TM B3 LEGAL SPT	1	0150 JA DET    MIL JUDGE TM 9	0	Office.ContractingOfficeCode
W914C5	0392 SC BN     CO A1 EXPED SIG	1	0392 SC BN     CO A EXPED SIG	0	Office.ContractingOfficeCode
W914CA	0585 MP CO     MP COMPANY	2	324TH MILITARY POLICE COMPANY	0	Office.ContractingOfficeCode
W914CC	0362 MP DET    TM V6 FOR PROTE	1	0362 MP DET    DET 14	0	Office.ContractingOfficeCode
W914CE	0475 QM CO     TM A6 ASLT HOSE	1	0475 QM CO     TM A ASLT HOSEL	0	Office.ContractingOfficeCode
W914CG	0220 MP DET    TM U2 DET CID S	1	NULL	0	Office.ContractingOfficeCode
W914CJ	0362 MP DET    TM V4 INVSTGTN	1	XR 0362 MP DET    DET 12	0	Office.ContractingOfficeCode
W914CL	0304 MP CO     MP COMPANY	1	0362 MP DET    LAW & ORDER	0	Office.ContractingOfficeCode
W914CX	0443 TC CO     COMBAT HET CO	1	0443 TC CO     TRK CBT HET	0	Office.ContractingOfficeCode
W914D0	0443 TC CO     COMBAT HET CO	1	0443 TC CO     TRK CBT HET	0	Office.ContractingOfficeCode
W914D1	0443 TC CO     COMBAT HET CO	1	0443 TC CO     TRK CBT HET	0	Office.ContractingOfficeCode
W914D7	0313 MP DET    TM V4 INVSTGTN	1	0313 MP DET    MP INVEST	0	Office.ContractingOfficeCode
W914DD	0889 QM CO     PLT A6 AREA SPT	1	0889 QM CO     PLT A AREA SPT	0	Office.ContractingOfficeCode
W914DF	0313 MP DET    TM V5 FOR PROTE	1	0313 MP DET    MP FORCE PRO	0	Office.ContractingOfficeCode
W914DG	0313 MP DET    TM V5 FOR PROTE	1	0313 MP DET    MP FORCE PRO	0	Office.ContractingOfficeCode
W914DM	0313 MP DET    TM U1 HQ TEAM	1	0313 MP DET    HQ TEAM	0	Office.ContractingOfficeCode
W914DN	0004 CS HHC    HHC EXPEDITIONA	1	HHC, 4TH SUSTAINMENT COMMAND	0	Office.ContractingOfficeCode
W914DQ	0313 MP DET    TM U1 HQ TEAM	1	0313 MP DET    HQ TEAM	0	Office.ContractingOfficeCode
W914DV	0415 MP DET    MP LAW ENFORCEM	1	NULL	0	Office.ContractingOfficeCode
W914E1	0439 MP DET    DETENTION CAMP	1	0439 MP DET     IR CAMP LSN	0	Office.ContractingOfficeCode
W914E5	W6D3 USA CIV PERSONNEL ADV CTR	1	PR W6D3 USA CIV PERSONNEL ADV CTR	0	Office.ContractingOfficeCode
W914E6	0295 OD CO     PLT A2 AMMO ORD	1	0295 OD CO     PLT U	0	Office.ContractingOfficeCode
W914E7	0295 OD CO     PLT A2 AMMO ORD	1	NULL	0	Office.ContractingOfficeCode
W914ED	0001 SP CO     THEATER MISSILE	2	0001 SP CO     THEATER MSL WAR	0	Office.ContractingOfficeCode
W914EE	W6DL MISSION SUPPORT DET 2	1	XR W6DL MISSION SUPPORT DET 2	0	Office.ContractingOfficeCode
W914EF	W6DL MISSION SUPPORT DET 3	1	XR W6DL MISSION SUPPORT DET 3	0	Office.ContractingOfficeCode
W914EK	W6DL MISSION SUPPORT DET 6	1	XR W6DL MISSION SUPPORT DET 6	0	Office.ContractingOfficeCode
W914EV	W6DL MISSION SUPPORT DET 10	1	XR W6DL MISSION SUPPORT DET 10	0	Office.ContractingOfficeCode
W914F8	0003 AR HHC 02 HQS HEAVY BRIGA	1	W6DM MISSION SUPPORT ACT 29	0	Office.ContractingOfficeCode
W914F9	0003 AR HHC 03 HEADQUARTERS AN	1	W6DM MISSION SUPPORT ACT 1	0	Office.ContractingOfficeCode
W914FB	0003 AV HHC    HHC AA REAR DET	2	W6DM MISSION SUPPORT ACT 3	0	Office.ContractingOfficeCode
W914FE	HHD, 385TH MILITARY POLICE BATTALIO	2	W6DM MISSION SUPPORT ACT 6	0	Office.ContractingOfficeCode
W914FF	92D ENGINEER BATTALION	2	W6DM MISSION SUPPORT ACT 7	0	Office.ContractingOfficeCode
W914FW	0051 SC BN     HHC HHC EXPEDIT	2	0051 SC BN     HHC ESB	0	Office.ContractingOfficeCode
W914FX	0556 OD CO     PLT A1 MAINT PL	1	0556 OD CO     MAINT CO TSC A	0	Office.ContractingOfficeCode
W914FY	0051 SC BN     CO C TM  - FWD	1	0051 SC BN     JOINT AREA SIG	0	Office.ContractingOfficeCode
W914FZ	0051 SC BN     CO B EXPEDITION	1	NULL	0	Office.ContractingOfficeCode
W914G0	0051 SC BN     CO A EXPEDITION	1	NULL	0	Office.ContractingOfficeCode
W914G7	0902 MI HHD    DET KABUL	1	PU 0902 MI GRP    COUNTER INTEL	0	Office.ContractingOfficeCode
W914GB	0829 EN CO     ENG VERTICAL CO	2	NULL	0	Office.ContractingOfficeCode
W914GC	0829 EN CO     VERTICAL CONSTR	1	0829 EN CO     VERTICAL CONST	0	Office.ContractingOfficeCode
W914GM	W1S9 HQ 479 FA BDE	1	W1JY 4TH BN 393RD REGT MTTF	1	Office.ContractingOfficeCode
W914GN	W4K7 SAPPER LDR CRS 169  EN BN	1	W4K7 SAPPER LDR CRS 554 EN BN	0	Office.ContractingOfficeCode
W914H0	W1JY 2ND BN 395T FA REGT BSB	1	W1JY 395 REGT 2D BN FA	0	Office.ContractingOfficeCode
W914H4	HQ AND SPECIAL TROOPS BN, 369TH SUS	1	0369 CS HHC    HHC AND SPECIAL	0	Office.ContractingOfficeCode
W914H7	0369 CS HHC    HHC AND SPECIAL	1	XUS 0369 CS HHD    CORPS SPT BN	0	Office.ContractingOfficeCode
W914HT	0223 OD CO     PLT A6 GND SPT	2	0223 OD CO     PLT A GND SPT E	0	Office.ContractingOfficeCode
W914HW	0313 MP DET    TM V6 FOR PROTE	1	0313 MP DET    MP FORCE PRO	0	Office.ContractingOfficeCode
W914HX	0313 MP DET    TM U1 HQ TEAM	1	NULL	0	Office.ContractingOfficeCode
W914HY	0875 EN BN     CO B EN CO EN B	1	0875 EN BN     CO B	0	Office.ContractingOfficeCode
W914HZ	0875 EN BN     CO A FSC ENG	1	0875 EN BN     CO A	0	Office.ContractingOfficeCode
W914J0	0875 EN BN     CO A FSC ENG	1	0875 EN BN     CO A	0	Office.ContractingOfficeCode
W914J9	W6D3 USA CIV PERSONNEL ADV CTR	1	PR W6D3 USA CIV PERSONNEL ADV CTR	0	Office.ContractingOfficeCode
W914JK	0302 ME HHC    HHC MANEUVER EN	1	0302 ME HQ     CBT SPT BDE	0	Office.ContractingOfficeCode
W914JL	0302 ME HHC    HHC MANEUVER EN	2	0302 ME HQ     CBT SPT BDE	0	Office.ContractingOfficeCode
W914JN	0716 EN CO     PLT A1 VERT CON	1	0716 EN CO     PLT A VERT CONS	0	Office.ContractingOfficeCode
W914JQ	0716 EN CO     PLT A2 VERT CON	1	0716 EN CO     PLT A VERT CONS	0	Office.ContractingOfficeCode
W914JR	0716 EN CO     PLT A2 VERT CON	1	NULL	0	Office.ContractingOfficeCode
W914JT	0228 MD HSP    SEC T2 HQ HSP A	1	0228 MD CO     HQ SEC AUG ELE	0	Office.ContractingOfficeCode
W914JU	0382 MP DET    TM V1 INVSTGTN	1	NULL	0	Office.ContractingOfficeCode
W914K4	W6DS PEO SOLDIER BALTIMORE	1	NULL	0	Office.ContractingOfficeCode
W914KB	W92F OHARNG TRNG CTR, CP RAVEN	1	W92F  OHARNG TRNG CTR, CP RAVEN	0	Office.ContractingOfficeCode
W914KD	0469 EN CO     PLT A2 ASLT PLA	1	NULL	0	Office.ContractingOfficeCode
W914KF	0469 EN CO     PLT A2 ASLT PLA	1	NULL	0	Office.ContractingOfficeCode
W914KK	W8UM KS ARNG CSMS 1	1	W8UM  KS ARNG CSMS 1	0	Office.ContractingOfficeCode
W914KM	W8Z6 KS ARNG MED DET	2	0130 FA BN  02 BTY A MLRS	0	Office.ContractingOfficeCode
W914KR	0249 MD CO     AIR AMBL UH-1V	1	PUS0249 MD CO     AIR AMBL  UH 1V	0	Office.ContractingOfficeCode
W914KS	0249 MD CO     AIR AMBL UH-1V	1	XUS 0249 MD CO     AIR AMBL  UH 1V	0	Office.ContractingOfficeCode
W914KT	0249 MD CO     AIR AMBL UH-1V	1	XUQ0249 MD CO     AIR AMBL  UH 1V	0	Office.ContractingOfficeCode
W914KV	0014 SC DET    STRAT SIG DET V	1	XR 0014 SC DET	0	Office.ContractingOfficeCode
W914KW	0251 SC DET    STRAT SIG DET V	1	0251 SC DET    STRAT SIG V3	0	Office.ContractingOfficeCode
W914LA	0094 AR SQ  01 TRP C CAV TRP G	1	0094 AR BN  01 CO C	0	Office.ContractingOfficeCode
W914LB	0003 HQ CPS    CORPS HQ AND HQ	1	NULL	0	Office.ContractingOfficeCode
W914LE	0003 HQ CPS    CORPS HQ AND HQ	1	NULL	0	Office.ContractingOfficeCode
W914LG	0247 FI DET    FINANCIAL MANAG	1	0175 CS CO     FWD SPT 155	0	Office.ContractingOfficeCode
W914LK	0053 OD CO     ORDNANCE COMPAN	1	0053 OD CO     EOD	0	Office.ContractingOfficeCode
W914LU	3664 OD CO     SUPPORT MAINTEN	1	PUM3664 OD CO     MAINT NONDIV DS	0	Office.ContractingOfficeCode
W914LV	3664 OD CO     SUPPORT MAINT C	1	XUQ 3664 OD CO     MAINT NONDIV DS	0	Office.ContractingOfficeCode
W914LW	3664 OD CO     SUPPORT MAINT C	1	NULL	0	Office.ContractingOfficeCode
W914M6	0639 QM CO     QM SUPPY CO	1	NULL	0	Office.ContractingOfficeCode
W914M7	153D ENGINEER BATTALION	2	XUS 0216 EN TM     FFTG HQ	0	Office.ContractingOfficeCode
W914M8	0039 AG BND    GENERATING FORC	1	0197 FA HHB    HHB FIRES UA	0	Office.ContractingOfficeCode
W914MB	W939 NG     ARMY ELE JFHQ NH	1	0197 FA HHB    HHB FIRES UA	0	Office.ContractingOfficeCode
W914MC	0109 CS HHD    HHD REGIONAL SU	1	PUM 0153 EN BN      HHC ENGR BN  C	0	Office.ContractingOfficeCode
W914MF	0211 EN CO     SAPPER COMPANY	1	0211 EN CO     SAPPER	0	Office.ContractingOfficeCode
W914MG	0197 FA BN  03 BTY A HIMARS	1	0197 FA BN  03 BTRY A	0	Office.ContractingOfficeCode
W914MH	0211 EN CO     SAPPER COMPANY	1	0211 EN CO     SAPPER	0	Office.ContractingOfficeCode
W914MM	0153 EN BN     CO C EN CO EN B	1	0153 EN BN     CO C	0	Office.ContractingOfficeCode
W914MQ	730TH MEDICAL COMPANY	2	XUS 0153 EN BN     CORPS	0	Office.ContractingOfficeCode
W914NE	0230 MP CO     MP CO COMBAT SU	1	0230 MP CO	0	Office.ContractingOfficeCode
W914NF	0230 MP CO     MP CO COMBAT SU	1	NULL	0	Office.ContractingOfficeCode
W914NG	0230 MP CO     MP CO COMBAT SU	1	0230 MP CO	0	Office.ContractingOfficeCode
W914NJ	0095 MP HHD    HHD MP BATTALIO	1	0095 MP HHD    BATTALION	0	Office.ContractingOfficeCode
W914NK	0095 MP HHD    HHD MP BATTALIO	1	NULL	0	Office.ContractingOfficeCode
W914NR	0197 FA BN  03 BTY A HIMARS	1	NULL	0	Office.ContractingOfficeCode
W914NS	W6EV USAE IRAQ RECONSTRUC OFC	1	NULL	0	Office.ContractingOfficeCode
W914NV	0197 FA BN  03 HHB HIMARS	1	NULL	0	Office.ContractingOfficeCode
W914NX	0111 AV BN  01 CO B HVY	1	0111 AV BN  01 CO B	1	Office.ContractingOfficeCode
W914P0	1ST MEDICAL LABORATORY	2	0001 MD LAB    AML	0	Office.ContractingOfficeCode
W914P1	0001 MD LAB    HOME DETACH	1	0001 MD LAB    AML	0	Office.ContractingOfficeCode
W914P2	0001 MD LAB    HOME DETACH	1	NULL	0	Office.ContractingOfficeCode
W914P3	0009 MD LAB    AREA MD LAB	1	NULL	0	Office.ContractingOfficeCode
W914P4	0009 MD LAB    AREA MD LAB	1	0009 MD LAB    AML	0	Office.ContractingOfficeCode
W914P5	0009 MD LAB    AREA MD LAB	1	0009 MD LAB    AML	0	Office.ContractingOfficeCode
W914P9	0016 MP HHC    HHC MP BRIGADE	1	0016 MP BDE    HHC MP BDE	0	Office.ContractingOfficeCode
W914PA	0016 MP HHC    HHC MP BRIGADE	1	NULL	0	Office.ContractingOfficeCode
W914PE	0712 EN CO     ENGR SUPPORT	1	0712 EN CO     ENG SPT RCP	0	Office.ContractingOfficeCode
W914PH	0118 MP CO     MP COMPANY (ABN	1	0118 MP CO     COMBAT SPT  ABN	0	Office.ContractingOfficeCode
